Notebook_Number	Page_Number	canvas_index	canvas_label	width	height	image_service	viewer_url
20	52	51	0052_20_1938_052_d	9735	7211	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDUyXzIwXzE5MzhfMDUyX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzM1IiwiaGVpZ2h0IjoiNzIxMSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	53	52	0053_20_1938_053_d	9735	7207	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDUzXzIwXzE5MzhfMDUzX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzM1IiwiaGVpZ2h0IjoiNzIwNyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	54	53	0054_20_1938_054_d	9749	7207	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDU0XzIwXzE5MzhfMDU0X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzQ5IiwiaGVpZ2h0IjoiNzIwNyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	55	54	0055_20_1938_055_d	9736	7222	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDU1XzIwXzE5MzhfMDU1X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzM2IiwiaGVpZ2h0IjoiNzIyMiIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	56	55	0056_20_1938_056_d	9755	7200	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDU2XzIwXzE5MzhfMDU2X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzU1IiwiaGVpZ2h0IjoiNzIwMCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	57	56	0057_20_1938_057_d	9761	7224	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDU3XzIwXzE5MzhfMDU3X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzYxIiwiaGVpZ2h0IjoiNzIyNCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	58	57	0058_20_1938_058_d	9755	7235	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDU4XzIwXzE5MzhfMDU4X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzU1IiwiaGVpZ2h0IjoiNzIzNSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	59	58	0059_20_1938_059_d	9749	7206	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDU5XzIwXzE5MzhfMDU5X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzQ5IiwiaGVpZ2h0IjoiNzIwNiIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	60	59	0060_20_1938_060_d	9750	7207	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDYwXzIwXzE5MzhfMDYwX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzUwIiwiaGVpZ2h0IjoiNzIwNyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	61	60	0061_20_1938_061_d	9742	7212	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDYxXzIwXzE5MzhfMDYxX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzQyIiwiaGVpZ2h0IjoiNzIxMiIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	62	61	0062_20_1938_062_d	9723	7207	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDYyXzIwXzE5MzhfMDYyX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzIzIiwiaGVpZ2h0IjoiNzIwNyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	63	62	0063_20_1938_063_d	9737	7208	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDYzXzIwXzE5MzhfMDYzX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzM3IiwiaGVpZ2h0IjoiNzIwOCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	64	63	0064_20_1938_064_d	9743	7213	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDY0XzIwXzE5MzhfMDY0X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzQzIiwiaGVpZ2h0IjoiNzIxMyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	65	64	0065_20_1938_065_d	9756	7217	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDY1XzIwXzE5MzhfMDY1X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzU2IiwiaGVpZ2h0IjoiNzIxNyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	66	65	0066_20_1938_066_d	9749	7197	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDY2XzIwXzE5MzhfMDY2X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzQ5IiwiaGVpZ2h0IjoiNzE5NyIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	67	66	0067_20_1938_067_d	9775	7195	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDY3XzIwXzE5MzhfMDY3X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5Nzc1IiwiaGVpZ2h0IjoiNzE5NSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	68	67	0068_20_1938_068_d	9763	7194	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDY4XzIwXzE5MzhfMDY4X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzYzIiwiaGVpZ2h0IjoiNzE5NCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	69	68	0069_20_1938_069_d	9735	7192	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDY5XzIwXzE5MzhfMDY5X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzM1IiwiaGVpZ2h0IjoiNzE5MiIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	70	69	0070_20_1938_070_d	9744	7220	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDcwXzIwXzE5MzhfMDcwX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzQ0IiwiaGVpZ2h0IjoiNzIyMCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	71	70	0071_20_1938_071_d	9755	7201	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDcxXzIwXzE5MzhfMDcxX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzU1IiwiaGVpZ2h0IjoiNzIwMSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	72	71	0072_20_1938_072_d	9762	7200	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDcyXzIwXzE5MzhfMDcyX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzYyIiwiaGVpZ2h0IjoiNzIwMCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	73	72	0073_20_1938_073_d	9761	7209	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDczXzIwXzE5MzhfMDczX2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzYxIiwiaGVpZ2h0IjoiNzIwOSIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
20	74	73	0074_20_1938_074_d	9755	7220	https://eu-img02.ext.exlibrisgroup.com/iiif/2/eyJyZWdpb24iOiJldS1jZW50cmFsLTEiLCJidWNrZXQiOiJldS1zdDAxLmV4dC5leGxpYnJpc2dyb3VwLmNvbSIsImtleSI6Ijk3MkhBSV9NQUlOL3N0b3JhZ2UvYWxtYS9ERS80Qy83MC8wQi9EQy80OS9BMC80Qy9CQy80Qy9GOC84Ri9COS8wMy9CQi8yNi8wMDc0XzIwXzE5MzhfMDc0X2QuanBnIiwicmVwX2lkIjoiMTIzMzcxMzA3MzAwMDI3OTEiLCJpbnN0YW5jZSI6ImV1MDEiLCJpbnN0aXR1dGlvbiI6Ijk3MkhBSV9NQUlOIiwid2lkdGgiOiI5NzU1IiwiaGVpZ2h0IjoiNzIyMCIsIndtS2V5IjpudWxsLCJ3bVdpZHRoIjpudWxsLCJ3bUhlaWdodCI6bnVsbCwid21Qb3NpdGlvbiI6bnVsbCwid21SZXBlYXQiOmZhbHNlLCJuYTkxIjpudWxsfQ%3D%3D	https://haifa.userservices.exlibrisgroup.com/view/BookReaderViewer/972HAI_MAIN/12337130730002791
