date	pub	page_id	verdict	hospital_mentions	towns_in_range	other_haifa_hospitals	found_by
1934-08-09	hayesod	hayesod19340809-01.2.19	mixed	3	haifa,jaffa,tiberias		
1934-08-12	dav	dav19340812-01.2.33	other	18	jaffa	hadassah	spelled
1934-08-14	haretz	haretz19340814-01.2.54	untowned	2			
1934-08-14	itonmeyuhad	itonmeyuhad19340814-01.2.10	untowned	2			maqaf,spelled
1934-08-19	dav	dav19340819-01.2.12	other	3	nablus		spelled
1934-08-21	dav	dav19340821-01.2.23	other	12	jaffa,jerusalem	hadassah	spelled
1934-08-21	dav	dav19340821-01.2.26	other	5	jaffa		
1934-08-23	yarden	yarden19340823-01.2.56.1	untowned	1			
1934-08-29	dav	dav19340829-01.2.40.3	untowned	1			
1934-08-30	yarden	yarden19340830-01.2.36	untowned	1			spelled
1934-09-03	dav	dav19340903-01.2.32	mixed	8	haifa,jaffa,telaviv		spelled
1934-09-06	dav	dav19340906-01.2.46	untowned	1			
1934-09-06	itonmeyuhad	itonmeyuhad19340906-01.2.38	mixed	3	haifa,jaffa,telaviv		
1934-09-09	dav	dav19340909-01.2.53	untowned	1			
1934-09-09	dav	dav19340909-01.2.78.1	haifa	1	haifa		
1934-09-09	dav	dav19340909-01.2.79.1	other	1	jaffa		
1934-09-14	dav	dav19340914-01.2.51	untowned	2			
1934-09-18	dav	dav19340918-01.2.34.1	mixed	1	haifa,telaviv		
1934-09-18	haretz	haretz19340918-01.2.39	no_hospital_term	0			
1934-09-22	itonmeyuhad	itonmeyuhad19340922-01.2.7	other	11	jaffa		spelled
1934-10-03	haretz	haretz19341003-01.2.32	other	3	hebron,jaffa,safed,tiberias	hadassah	indefinite
1934-10-08	haretz	haretz19341008-01.2.15	haifa	2	haifa	hadassah	
1934-10-18	dhy	dhy19341018-01.2.51	other	1	ramleh		spelled
1934-10-21	dav	dav19341021-01.2.76	untowned	1			
1934-10-21	haretz	haretz19341021-01.2.52.2	haifa	3	haifa		
1934-10-23	dhy	dhy19341023-01.2.16	other	1	jaffa		spelled
1934-10-24	dhy	dhy19341024-01.2.67	haifa	1	haifa		
1934-10-25	dav	dav19341025-01.2.38	mixed	5	haifa,jaffa,telaviv		
1934-10-26	hator	hator19341026-01.2.12	mixed	9	haifa,telaviv	hadassah	
1934-10-29	haretz	haretz19341029-01.2.52	untowned	1			
1934-11-02	dav	dav19341102-01.2.36	untowned	2			
1934-11-07	dav	dav19341107-01.2.28	other	10	jerusalem,telaviv		spelled
1934-11-23	dav	dav19341123-01.2.52	untowned	2			
1934-11-24	dav	dav19341124-01.2.44	other	1	jaffa		abbreviated
1934-12-13	dhy	dhy19341213-01.2.59	haifa	1	haifa	hadassah	
1934-12-13	haretz	haretz19341213-01.2.51	haifa	3	haifa	hadassah	
1934-12-23	dav	dav19341223-01.2.32	haifa	2	haifa		
1934-12-25	yarden	yarden19341225-01.2.36	haifa	1	haifa		
1934-12-26	dhy	dhy19341226-01.2.95	untowned	1			
1934-12-28	haretz	haretz19341228-01.2.33	other	6	telaviv		
1935-01-04	haretz	haretz19350104-01.2.68.1	mixed	2	haifa,telaviv		
1935-01-09	haretz	haretz19350109-01.2.37	mixed	4	haifa,nablus	hadassah	
1935-01-14	dav	dav19350114-01.2.35	untowned	2			indefinite
1935-01-20	haretz	haretz19350120-01.2.50	mixed	3	haifa,jerusalem		
1935-01-22	dhy	dhy19350122-01.2.73	haifa	2	haifa		
1935-01-23	batkol	batkol19350123-01.2.16	other	2	ramleh		
1935-02-01	haretz	haretz19350201-01.2.36	untowned	1		hadassah	
1935-02-06	dav	dav19350206-01.2.35	other	4	jerusalem		spelled
1935-02-08	yarden	yarden19350208-01.2.32	no_hospital_term	0			indefinite
1935-02-11	dav	dav19350211-01.2.48	other	3	jaffa		spelled
1935-02-12	dav	dav19350212-01.2.44	mixed	26	haifa,jaffa,telaviv	hadassah	
1935-02-13	dhy	dhy19350213-01.2.66	mixed	2	haifa,jaffa		
1935-02-19	dhy	dhy19350219-01.2.67	other	3	jaffa,jerusalem		
1935-02-21	dav	dav19350221-01.2.11	other	1	jerusalem	rothschild	
1935-02-24	dhy	dhy19350224-01.2.13	haifa	2	haifa		
1935-02-26	batkol	batkol19350226-01.2.25	other	2	telaviv	hadassah	
1935-02-27	haretz	haretz19350227-01.2.40	untowned	1		hadassah	
1935-03-04	yarden	yarden19350304-01.2.7	other	7	acre,jaffa,telaviv	hadassah	indefinite
1935-03-07	dav	dav19350307-01.2.30	other	36	jaffa		spelled
1935-03-07	dav	dav19350307-01.2.44	no_hospital_term	0			
1935-03-08	dhy	dhy19350308-01.2.49	other	1	jerusalem		spelled
1935-03-08	hadoar	hadoar19350308-01.2.6	untowned	3			
1935-03-12	dav	dav19350312-01.2.54	untowned	2			
1935-03-12	haretz	haretz19350312-01.2.1	other	3	jerusalem,telaviv		indefinite
1935-03-19	dav	dav19350319-01.2.44.1	other	1	telaviv		
1935-03-20	haretz	haretz19350320-01.2.40.1	untowned	1			
1935-03-22	dhy	dhy19350322-01.2.52	other	1	jerusalem		spelled
1935-03-26	dhy	dhy19350326-01.2.30	mixed	3	acre,haifa		
1935-03-26	haretz	haretz19350326-01.2.46.1	other	1	jerusalem,telaviv		
1935-04-04	dhy	dhy19350404-01.2.49	other	1	jaffa		abbreviated
1935-04-14	haretz	haretz19350414-01.2.53	other	1	jaffa		
1935-04-17	dav	dav19350417-01.2.18.2	other	1	jaffa		spelled
1935-04-19	haretz	haretz19350419-01.2.71.2	other	2	jaffa		spelled
1935-04-21	dav	dav19350421-01.2.52.1	other	2	jaffa		spelled
1935-04-25	dav	dav19350425-01.2.85.1	other	2	jaffa		
1935-04-25	dav	dav19350425-01.2.91	other	2	jerusalem,telaviv		
1935-05-06	dhy	dhy19350506-01.2.44	untowned	2			
1935-05-06	haretz	haretz19350506-01.2.56.1	untowned	2		hadassah	
1935-05-06	yarden	yarden19350506-01.2.3	other	1	nablus		
1935-05-09	dhy	dhy19350509-01.2.73	untowned	1			spelled
1935-05-10	dav	dav19350510-01.2.81	other	1	telaviv	hadassah	
1935-05-10	haretz	haretz19350510-01.2.43	other	2	jerusalem	hadassah	
1935-05-12	dav	dav19350512-01.2.49	mixed	2	haifa,telaviv		
1935-05-17	haretz	haretz19350517-01.2.76.1	no_hospital_term	0			
1935-05-20	dhy	dhy19350520-01.2.44	haifa	4	haifa	hadassah	
1935-05-24	haretz	haretz19350524-01.2.20.1	haifa	1	haifa		
1935-05-27	dav	dav19350527-01.2.49	haifa	2	haifa		
1935-05-30	dav	dav19350530-01.2.118	untowned	1			
1935-06-06	dav	dav19350606-01.2.112	untowned	1			
1935-06-10	haretz	haretz19350610-01.2.24	mixed	3	haifa,jaffa,nazareth,telaviv		
1935-06-13	haretz	haretz19350613-01.2.49	mixed	3	haifa,jaffa,nazareth,telaviv		
1935-06-13	haretz	haretz19350613-01.2.56	untowned	2			spelled
1935-06-16	dav	dav19350616-01.2.31	mixed	7	acre,haifa,jaffa,jerusalem	hadassah,rothschild	
1935-06-16	haretz	haretz19350616-01.2.53	mixed	2	haifa,jaffa,nazareth,telaviv		
1935-06-17	haretz	haretz19350617-01.2.39	mixed	3	haifa,jaffa,nazareth,telaviv		
1935-06-20	dhy	dhy19350620-01.2.42	mixed	11	haifa,jaffa,jerusalem,telaviv,tiberias		
1935-06-21	baderech	baderech19350621-01.2.9	untowned	1			
1935-07-03	haretz	haretz19350703-01.2.88	mixed	3	haifa,telaviv		
1935-07-15	dav	dav19350715-01.2.46.1	other	1	jaffa		
1935-07-22	haretz	haretz19350722-01.2.70	other	1	jaffa,jerusalem		
1935-07-24	dav	dav19350724-01.2.98	other	1	jerusalem,ramleh		
1935-07-24	haretz	haretz19350724-01.2.37	untowned	1			
1935-07-29	dav	dav19350729-01.2.47	other	2	jaffa		
1935-07-30	dhy	dhy19350730-01.2.84	mixed	8	haifa,jaffa,telaviv		
1935-07-31	haretz	haretz19350731-01.2.83	other	3	jaffa,nazareth		
1935-08-01	dhy	dhy19350801-01.2.44	mixed	8	haifa,jaffa,jerusalem,telaviv		
1935-08-04	dhy	dhy19350804-01.2.43	mixed	3	haifa,jerusalem		
1935-08-04	dhy	dhy19350804-01.2.73.1	other	1	jerusalem		
1935-08-12	dav	dav19350812-01.2.43	untowned	2			spelled
1935-08-15	haolam	haolam19350815-01.2.13	haifa	2	haifa	hadassah	
1935-08-18	dav	dav19350818-01.2.70	other	1	jaffa,jerusalem		maqaf
1935-08-19	dhy	dhy19350819-01.2.68	other	2	jerusalem		
1935-08-20	dav	dav19350820-01.2.66	haifa	1	haifa		
1935-08-25	dav	dav19350825-01.2.41.3	other	2	safed,telaviv	hadassah,rothschild	
1935-08-25	dhy	dhy19350825-01.2.29	untowned	2			
1935-08-27	dav	dav19350827-01.2.47	other	3	telaviv	hadassah	
1935-09-03	dhy	dhy19350903-01.2.84	haifa	4	haifa		
1935-09-05	dhy	dhy19350905-01.2.100	haifa	7	haifa	hadassah	
1935-09-08	haretz	haretz19350908-01.2.49	untowned	2		hadassah	
1935-09-09	dhy	dhy19350909-01.2.46	mixed	5	acre,haifa	hadassah	
1935-09-12	dhy	dhy19350912-01.2.71	haifa	2	haifa		indefinite
1935-09-16	dav	dav19350916-01.2.68	untowned	4			
1935-09-19	haretz	haretz19350919-01.2.61	no_hospital_term	0			
1935-09-20	haretz	haretz19350920-01.2.66	other	2	gaza,jaffa		
1935-09-23	dhy	dhy19350923-01.2.54	mixed	1	haifa,jerusalem		
1935-09-26	dav	dav19350926-01.2.70	untowned	1			indefinite
1935-09-26	yarden	yarden19350926-01.2.35	other	2	jaffa,telaviv		spelled
1935-10-02	haretz	haretz19351002-01.2.100.1	untowned	1			indefinite
1935-10-03	haretz	haretz19351003-01.2.92	untowned	4		hadassah	
1935-10-04	dav	dav19351004-01.2.96.4	no_hospital_term	0			
1935-10-08	dhy	dhy19351008-01.2.48	other	2	jaffa		indefinite
1935-10-11	dav	dav19351011-01.2.90	untowned	1			
1935-10-15	dav	dav19351015-01.2.46.1	haifa	1	haifa		
1935-10-18	dav	dav19351018-01.2.72	no_hospital_term	0			
1935-10-18	dhy	dhy19351018-01.2.70.1	untowned	1			
1935-10-20	haretz	haretz19351020-01.2.63	untowned	1			
1935-10-21	dhy	dhy19351021-01.2.36	other	3	jaffa,jerusalem		abbreviated
1935-10-21	hbkr	hbkr19351021-01.2.85	untowned	1			abbreviated
1935-10-22	haretz	haretz19351022-01.2.31	untowned	2			
1935-10-28	yarden	yarden19351028-01.2.41	other	4	jaffa,jerusalem,ramleh		indefinite
1935-10-31	dav	dav19351031-01.2.48	untowned	2		english	
1935-11-05	hbkr	hbkr19351105-01.2.23	other	13	jaffa,safed,telaviv	hadassah	maqaf
1935-11-05	hbkr	hbkr19351105-01.2.51	mixed	1	acre,haifa		maqaf
1935-11-10	dav	dav19351110-01.2.18	other	1	safed		spelled
1935-11-13	dav	dav19351113-01.2.35	other	1	jerusalem		spelled
1935-11-13	dhy	dhy19351113-01.2.80	untowned	3			
1935-11-14	dav	dav19351114-01.2.10	untowned	4		english	spelled
1935-11-17	dav	dav19351117-01.2.40	untowned	1			
1935-11-17	dav	dav19351117-01.2.65	untowned	1			
1935-11-18	hbkr	hbkr19351118-01.2.82	untowned	2			
1935-11-19	dhy	dhy19351119-01.2.69	untowned	1			
1935-11-19	hbkr	hbkr19351119-01.2.79	untowned	1			spelled
1935-11-24	dav	dav19351124-01.2.37	other	3	jaffa		
1935-11-25	yarden	yarden19351125-01.2.36	other	1	telaviv		
1935-11-27	dav	dav19351127-01.2.47	untowned	3		hadassah	
1935-11-29	dav	dav19351129-01.2.41	untowned	6		hadassah	
1935-12-09	dhy	dhy19351209-01.2.54	mixed	3	haifa,jaffa	english	
1935-12-09	haretz	haretz19351209-01.2.76	other	1	ramleh		
1935-12-13	dhy	dhy19351213-01.2.64	other	7	ramleh,safed,tiberias		
1935-12-13	haretz	haretz19351213-01.2.45	other	1	jerusalem		spelled
1935-12-16	dav	dav19351216-01.2.32	mixed	19	haifa,jaffa,jerusalem,safed		
1935-12-16	dav	dav19351216-01.2.47	other	1	jaffa,jerusalem		spelled
1935-12-16	haretz	haretz19351216-01.2.40	mixed	8	haifa,jaffa,telaviv		
1935-12-16	haretz	haretz19351216-01.2.84	untowned	1			
1935-12-17	haretz	haretz19351217-01.2.83	untowned	1		hadassah	
1935-12-19	dhy	dhy19351219-01.2.31	untowned	1		rothschild	
1935-12-26	dav	dav19351226-01.2.73	untowned	2			indefinite
1935-12-29	dav	dav19351229-01.2.52	mixed	1	haifa,jerusalem		
1935-12-29	haretz	haretz19351229-01.2.41	untowned	6		hadassah	
1936-01-01	dhy	dhy19360101-01.2.71	haifa	6	haifa		
1936-01-03	dav	dav19360103-01.2.55	haifa	5	haifa		
1936-01-05	dhy	dhy19360105-01.2.67	other	1	jerusalem		
1936-01-07	dav	dav19360107-01.2.62	other	2	jaffa		
1936-01-09	dhy	dhy19360109-01.2.35	mixed	10	haifa,jaffa,jerusalem,safed,telaviv,tiberias	hadassah,rothschild	
1936-01-12	dav	dav19360112-01.2.104	untowned	1			
1936-01-19	dav	dav19360119-01.2.113	untowned	4			
1936-01-19	dav	dav19360119-01.2.47.2	haifa	1	haifa	hadassah	
1936-01-19	dav	dav19360119-01.2.79	other	8	jerusalem		spelled
1936-01-20	dav	dav19360120-01.2.91	other	4	jerusalem		spelled
1936-01-21	dav	dav19360121-01.2.117	untowned	1			
1936-01-22	dav	dav19360122-01.2.67	no_hospital_term	0			
1936-01-26	dhy	dhy19360126-01.2.59	mixed	9	haifa,telaviv,tiberias	hadassah	
1936-01-30	dhy	dhy19360130-01.2.67	untowned	1			
1936-01-31	haretz	haretz19360131-01.2.94.1	other	1	telaviv		
1936-02-14	dav	dav19360214-01.2.45	other	4	tiberias		
1936-02-14	dav	dav19360214-01.2.52	other	7	jaffa,telaviv		
1936-02-17	dav	dav19360217-01.2.9	haifa	3	haifa		spelled
1936-02-17	haretz	haretz19360217-01.2.89	untowned	1			
1936-02-19	dav	dav19360219-01.2.74	other	1	jaffa		
1936-02-19	haretz	haretz19360219-01.2.108	no_hospital_term	0			
1936-02-24	dav	dav19360224-01.2.77	other	3	jaffa		spelled
1936-03-06	haretz	haretz19360306-01.2.67.1	untowned	1			
1936-03-18	dav	dav19360318-01.2.108	untowned	1			
1936-03-22	dav	dav19360322-01.2.37	mixed	10	haifa,jaffa,nablus,telaviv		
1936-03-23	haretz	haretz19360323-01.2.101	other	3	telaviv	hadassah	
1936-03-26	dav	dav19360326-01.2.113	mixed	4	haifa,jaffa		
1936-03-26	dhy	dhy19360326-01.2.40	mixed	5	haifa,jaffa	hadassah	
1936-04-01	dav	dav19360401-01.2.106	mixed	13	haifa,jaffa	hadassah	
1936-04-01	haretz	haretz19360401-01.2.27	mixed	1	haifa,jerusalem	hadassah	
1936-04-05	haretz	haretz19360405-01.2.28	other	11	jaffa,jerusalem	hadassah	
1936-04-15	dhy	dhy19360415-01.2.104	other	4	jerusalem		spelled
1936-04-20	haretz	haretz19360420-01.2.39	other	9	jaffa,telaviv	hadassah	spelled
1936-04-21	dav	dav19360421-01.2.90	untowned	2			spelled
1936-04-24	haretz	haretz19360424-01.2.14	other	1	jaffa,jerusalem		
1936-04-30	haolam	haolam19360430-01.2.7	other	5	jaffa,jerusalem,telaviv		
1936-04-30	kolisraeljlm	kolisraeljlm19360430-01.2.12	untowned	1		english	
1936-05-14	haretz	haretz19360514-01.2.79	untowned	1			spelled
1936-05-20	dav	dav19360520-01.2.44	untowned	1			spelled
1936-06-04	haolam	haolam19360604-01.2.23	mixed	18	haifa,jaffa,jerusalem		
1936-06-08	haretz	haretz19360608-01.2.83	haifa	1	haifa		abbreviated
1936-06-11	dav	dav19360611-01.2.32	mixed	12	haifa,jaffa,jerusalem,safed,telaviv,tiberias	hadassah,rothschild	
1936-06-14	dhy	dhy19360614-01.2.47	other	3	nablus		spelled
1936-06-14	haretz	haretz19360614-01.2.87	untowned	1			
1936-06-15	dav	dav19360615-01.2.14	no_hospital_term	0			spelled
1936-06-15	ytlv	ytlv19360615-01.2.22	mixed	31	haifa,jaffa,telaviv		abbreviated,maqaf,spelled
1936-06-16	dav	dav19360616-01.2.41	haifa	1	haifa		maqaf
1936-06-21	dav	dav19360621-01.2.76	no_hospital_term	0			spelled
1936-07-05	dav	dav19360705-01.2.77	untowned	1			spelled
1936-07-05	haretz	haretz19360705-01.2.46	untowned	4			spelled
1936-07-06	dav	dav19360706-01.2.71	haifa	1	haifa		
1936-07-08	dav	dav19360708-01.2.90	no_hospital_term	0			spelled
1936-07-14	dav	dav19360714-01.2.40	untowned	1			
1936-07-14	haretz	haretz19360714-01.2.42	other	1	jerusalem,telaviv		
1936-07-20	dav	dav19360720-01.2.43.1	untowned	1			
1936-07-20	haretz	haretz19360720-01.2.19.1	haifa	1	haifa	hadassah	
1936-07-21	dav	dav19360721-01.2.55.3	mixed	1	haifa,jerusalem		
1936-07-21	haretz	haretz19360721-01.2.8	other	1	jaffa		
1936-07-22	haretz	haretz19360722-01.2.19.2	haifa	1	haifa	hadassah	
1936-07-24	dav	dav19360724-01.2.86	untowned	1			
1936-07-24	haretz	haretz19360724-01.2.11.1	haifa	1	haifa	hadassah	
1936-07-26	dav	dav19360726-01.2.11	other	1	jaffa		spelled
1936-07-27	dav	dav19360727-01.2.117	other	2	telaviv		indefinite
1936-07-29	haretz	haretz19360729-01.2.50	other	3	jaffa,telaviv		spelled
1936-08-02	dav	dav19360802-01.2.44	other	3	jaffa		spelled
1936-08-11	dav	dav19360811-01.2.2	mixed	1	haifa,safed		
1936-08-17	dav	dav19360817-01.2.57	other	1	jerusalem		
1936-08-17	dav	dav19360817-01.2.92	other	3	safed,tiberias		
1936-08-17	haretz	haretz19360817-01.2.87	untowned	2			
1936-08-18	dav	dav19360818-01.2.69	other	8	jaffa		maqaf
1936-08-19	dav	dav19360819-01.2.60	other	2	jaffa		spelled
1936-08-20	dav	dav19360820-01.2.25.1	other	2	jerusalem		spelled
1936-08-20	dav	dav19360820-01.2.3	mixed	4	haifa,jaffa,jerusalem		
1936-08-20	haolam	haolam19360820-01.2.5	other	4	jaffa,safed		maqaf
1936-08-21	dav	dav19360821-01.2.111.1	other	2	jaffa,jerusalem		spelled
1936-08-21	dav	dav19360821-01.2.54.1	other	1	jerusalem		spelled
1936-08-21	dav	dav19360821-01.2.56	other	2	jaffa		spelled
1936-08-23	dav	dav19360823-01.2.72	other	2	jaffa		spelled
1936-08-23	haretz	haretz19360823-01.2.97	other	1	jaffa,jerusalem,safed		
1936-08-24	dav	dav19360824-01.2.133	other	1	acre,telaviv		maqaf
1936-08-26	dav	dav19360826-01.2.113	other	2	jerusalem		maqaf
1936-08-31	haretz	haretz19360831-01.2.49	untowned	1			
1936-09-02	dav	dav19360902-01.2.61	untowned	2			
1936-09-03	haolam	haolam19360903-01.2.6	other	1	nablus,safed		
1936-09-05	dav	dav19360905-01.2.30	other	4	jaffa,jerusalem,nazareth,telaviv		maqaf
1936-09-08	haretz	haretz19360908-01.2.37	mixed	15	haifa,jerusalem,telaviv,tiberias	english,hadassah	
1936-09-08	haretz	haretz19360908-01.2.80	untowned	1			
1936-09-09	dav	dav19360909-01.2.51	haifa	3	haifa		
1936-09-11	dav	dav19360911-01.2.42	untowned	3		rothschild	
1936-09-11	hadoar	hadoar19360911-01.2.8	other	4	jaffa,safed,telaviv	english	maqaf
1936-09-12	dav	dav19360912-01.2.7	other	1	jaffa		spelled
1936-09-16	haolam	haolam19360916-01.2.5	other	2	jaffa,jerusalem,safed		
1936-09-16	haretz	haretz19360916-01.2.40	untowned	1			abbreviated
1936-09-23	dav	dav19360923-01.2.10	mixed	1	haifa,safed		abbreviated
1936-09-23	haretz	haretz19360923-01.2.18	haifa	1	haifa		spelled
1936-09-25	dav	dav19360925-01.2.33	other	2	jaffa		spelled
1936-09-25	haretz	haretz19360925-01.2.5	other	4	jaffa,jerusalem	hadassah	spelled
1936-09-30	dav	dav19360930-01.2.34	other	2	jerusalem		
1936-09-30	haretz	haretz19360930-01.2.17	other	1	ramleh		
1936-10-05	dav	dav19361005-01.2.77	untowned	2			spelled
1936-10-06	haretz	haretz19361006-01.2.8	other	1	jaffa		spelled
1936-10-09	haretz	haretz19361009-01.2.100	other	1	jerusalem		spelled
1936-10-09	haretz	haretz19361009-01.2.95	haifa	3	haifa		
1936-10-11	haretz	haretz19361011-01.2.78	untowned	1			
1936-10-13	haretz	haretz19361013-01.2.52	untowned	3			
1936-10-15	dav	dav19361015-01.2.7	untowned	1			spelled
1936-10-16	haretz	haretz19361016-01.2.59.3	haifa	1	haifa		spelled
1936-10-18	haretz	haretz19361018-01.2.106	other	3	telaviv		
1936-10-18	haretz	haretz19361018-01.2.26	other	1	jaffa		spelled
1936-10-18	haretz	haretz19361018-01.2.36	untowned	2			spelled
1936-10-21	haretz	haretz19361021-01.2.4	untowned	1			spelled
1936-10-23	dav	dav19361023-01.2.59	haifa	2	haifa		
1936-10-23	haretz	haretz19361023-01.2.53	haifa	1	haifa		spelled
1936-10-29	dav	dav19361029-01.2.72	untowned	1			
1936-10-29	haolam	haolam19361029-01.2.9	untowned	5		hadassah	
1936-10-29	haretz	haretz19361029-01.2.13	other	3	jaffa		spelled
1936-10-30	dav	dav19361030-01.2.52.4	untowned	1		rothschild	
1936-11-10	dav	dav19361110-01.2.67.1	other	1	telaviv		
1936-11-12	dav	dav19361112-01.2.46	untowned	1			spelled
1936-11-26	dav	dav19361126-01.2.67.1	other	1	jerusalem	hadassah	
1936-12-25	haretz	haretz19361225-01.2.63	other	2	jaffa		
1936-12-27	haretz	haretz19361227-01.2.86	other	1	jaffa	hadassah	
1936-12-29	dav	dav19361229-01.2.55.1	other	1	telaviv,tiberias		
1937-01-08	haretz	haretz19370108-01.2.54	other	2	jaffa	hadassah	spelled
1937-01-19	dav	dav19370119-01.2.45	untowned	3			
1937-01-31	haretz	haretz19370131-01.2.26	mixed	17	haifa,jaffa	hadassah,rothschild	
1937-02-02	dav	dav19370202-01.2.66.5	other	2	jaffa,jerusalem,tiberias		
1937-02-14	haretz	haretz19370214-01.2.17	haifa	1	haifa		maqaf
1937-02-21	dav	dav19370221-01.2.94	haifa	1	haifa		
1937-02-25	haretz	haretz19370225-01.2.66	untowned	1			spelled
1937-02-26	dav	dav19370226-01.2.149	other	2	jaffa		
1937-02-28	dav	dav19370228-01.2.131	other	9	jaffa,jerusalem,telaviv	hadassah	
1937-02-28	dav	dav19370228-01.2.34	other	3	jerusalem		
1937-02-28	dav	dav19370228-01.2.36	mixed	6	haifa,jaffa,safed		
1937-03-02	haretz	haretz19370302-01.2.108	untowned	1			
1937-03-02	haretz	haretz19370302-01.2.64	other	1	jaffa		maqaf
1937-03-03	dav	dav19370303-01.2.103	untowned	2			
1937-03-07	dav	dav19370307-01.2.11	untowned	1			spelled
1937-03-08	dav	dav19370308-01.2.100	other	2	jerusalem		
1937-03-08	haretz	haretz19370308-01.2.14	haifa	1	haifa		
1937-03-08	haretz	haretz19370308-01.2.45	haifa	2	haifa		
1937-03-11	dav	dav19370311-01.2.80	haifa	3	haifa		
1937-03-12	dav	dav19370312-01.2.27	other	2	jerusalem		
1937-03-17	haretz	haretz19370317-01.2.41.4	other	2	telaviv	hadassah	
1937-03-18	haretz	haretz19370318-01.2.62	other	3	jaffa,jerusalem		spelled
1937-03-26	haretz	haretz19370326-01.2.103	mixed	7	haifa,jerusalem	hadassah	
1937-03-26	haretz	haretz19370326-01.2.93	haifa	2	haifa	english	
1937-03-30	dav	dav19370330-01.2.3	other	1	jaffa,nablus		spelled
1937-04-04	haretz	haretz19370404-01.2.6	untowned	1			spelled
1937-04-05	dav	dav19370405-01.2.64	haifa	1	haifa		
1937-04-08	haretz	haretz19370408-01.2.84	other	1	jerusalem		spelled
1937-04-11	dav	dav19370411-01.2.8	other	1	nazareth	english	
1937-04-11	kolisraeljlm	kolisraeljlm19370411-01.2.6	no_hospital_term	0			spelled
1937-04-12	dav	dav19370412-01.2.55.4	mixed	3	haifa,jaffa,jerusalem		spelled
1937-04-16	dav	dav19370416-01.2.59.1	haifa	1	haifa		
1937-04-18	haretz	haretz19370418-01.2.31	haifa	2	haifa	hadassah	
1937-04-23	baderech	baderech19370423-01.2.8	no_hospital_term	0			
1937-04-23	haretz	haretz19370423-01.2.54	no_hospital_term	0			
1937-04-25	haretz	haretz19370425-01.2.52	haifa	1	haifa		abbreviated
1937-04-25	haretz	haretz19370425-01.2.81	other	1	jerusalem,telaviv	hadassah	
1937-05-06	dav	dav19370506-01.2.56.4	haifa	3	haifa	hadassah	
1937-05-07	dav	dav19370507-01.2.36.1	untowned	1		hadassah	
1937-05-07	haretz	haretz19370507-01.2.81.4	untowned	1			
1937-05-10	haretz	haretz19370510-01.2.69	other	2	jerusalem		
1937-05-11	bemisholehinukh	bemisholehinukh19370511-01.2.22	other	8	jerusalem	hadassah	
1937-05-11	dav	dav19370511-01.2.3	haifa	2	haifa		
1937-05-11	haretz	haretz19370511-01.2.56	haifa	2	haifa		
1937-05-12	haretz	haretz19370512-01.2.43	mixed	2	haifa,telaviv		
1937-05-13	dav	dav19370513-01.2.55.1	untowned	1			
1937-05-13	haolam	haolam19370513-01.2.29	other	3	jaffa		
1937-05-28	haretz	haretz19370528-01.2.15.1	untowned	1			
1937-06-09	dav	dav19370609-01.2.139	untowned	1			
1937-06-09	dav	dav19370609-01.2.16	other	1	jerusalem		spelled
1937-06-09	dav	dav19370609-01.2.71	haifa	1	haifa		
1937-06-16	dav	dav19370616-01.2.65	haifa	2	haifa		
1937-06-17	haolam	haolam19370617-01.2.10	haifa	2	haifa		maqaf
1937-06-18	dav	dav19370618-01.2.93	haifa	1	haifa		maqaf
1937-06-21	dav	dav19370621-01.2.36	other	2	acre		spelled
1937-06-21	dav	dav19370621-01.2.37	mixed	7	haifa,jerusalem,telaviv	hadassah	
1937-06-25	dav	dav19370625-01.2.25	other	1	jaffa		spelled
