n	id	date	publication	title	snippet
199	haretz19450826-01.1.3	26 August 1945	haretz	Page 3	"<div class=""txtsearchsnippet"">... ו. דופ, אך ורק תל־אביב רחוב בצלאל ‭. 3‬ <b class=""highlightcolor"">בחיפה:</b> 2 בםפפמבר! מת־פדקחת דחוכ גורדוי ‭. 28‬ בירושליפ: 5 ...</div>"
200	haretz19480426-01.1.4	26 April 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... האדום, והאגדה המדיצינית האמריקאית. נודע כי המינים הם: בנין <b class=""highlightcolor"">בית החולים הממשלתי</b> במגרש הרוסים, הבנין ליולדות . שהיה פעם ...</div>"
201	hmf19481123-01.1.4	23 November 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">... אמש בראדיו רמאללה, על השתלשלות הענינים שהביאה לידי מסירת <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים ליד היהודים. בית חולים זה נמסר ...</div>"
202	hbkr19401229-01.1.4	29 December 1940	hbkr	Page 4	"<div class=""txtsearchsnippet"">... כל ההצעות. - מינויו של מר שמעון אגרנטכשופט שלום <b class=""highlightcolor"">בחיפה</b> נתפרסם בעתון הרשמי אתמול. — בעתין הרשמי נתפרסם דו""ח ...</div>"
203	hmf19461003-01.1.4	3 October 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">... הראשל מהרי""ם סולידאנו בלוית הרב כ. פ. סכורש את <b class=""highlightcolor"">בית החולים הממשלתי</b> הירקון. שם קיבלו את פניהם מ""מ המנהל ...</div>"
204	hmf19470505-01.1.4	5 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">'־""•חשש שוא , צבי פינס, חבר הסמינריון שבקירבת <b class=""highlightcolor"">בית החולים הממשלתי</b> ""הירקון"" בת""א, הודיע אתמול ב־8 בבוקר למשטרה ...</div>"
205	hzh19461121-01.1.4	21 November 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... טומיגאן שוטר בריטי ישב במגרש הרוסים בירושלים, מול דלת <b class=""highlightcolor"">בית החולים הממשלתי</b> ""וטיפל"" ב-טומ־ גאן שלי• • . ופלטה ...</div>"
206	ahr19460912-01.1.4	12 September 1946	ahr	Page 4	"<div class=""txtsearchsnippet"">חיפה, יום גי‭—. ‬ חברי הנהלת וועדת־הבחירות <b class=""highlightcolor"">בחיפה</b> לקונגרס הציוני הופתעו לשמוע בישיבה, כי לעבודה נתקבלו למעלה ...</div>"
207	hzh19480927-01.1.2	27 September 1948	hzh	Page 2	"<div class=""txtsearchsnippet"">... את הבעיות המקומיות חמיוחדות וכן נתנו את ההוראות המתאימות. <b class=""highlightcolor"">בחיפה</b> נטלו עלי עצמם לנהל את מפעל הרישום ה""ה: אלי־ ...</div>"
208	dav19460424-01.1.1	24 April 1946	dav	Page 1	"<div class=""txtsearchsnippet"">... ד. א‭'. ‬ םפתח-תקוה העביד את עזרא לוי אל <b class=""highlightcolor"">בית החולים הממשלתי</b> בצפון תל־אביב, הוא נפצע קשה בבטנו. בשעות ...</div>"
209	hbkr19460812-01.1.4	12 August 1946	hbkr	Page 4	"<div class=""txtsearchsnippet"">התקפה !ועזה ביצעו אתפול צעירים יהודים מזוינים על <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו. הםתקיפיס? שהיו בנראה מאנשי ד""ארגת צבאי ...</div>"
210	hbkr19480310-01.1.4	10 March 1948	hbkr	Page 4	"<div class=""txtsearchsnippet"">נסיונות חדשים להתנכל לתחבורה העברית <b class=""highlightcolor"">בחיפה</b></div>"
211	ahr19470713-01.1.3	13 July 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... הפוליטיות הכינוס השני של הוועדות הפוליטיות יקיבוצי _הצפון •הקייס <b class=""highlightcolor"">בחיפה</b> ביום בי, ב־ו1 לפני הצדויים במועדון המפלגה, רח' ־שפירא. ...</div>"
212	ahr19480827-01.1.5	27 August 1948	ahr	Page 5	"<div class=""txtsearchsnippet"">... הממשלתי , היפה ‭j |‬ כית־חפפר לאחיות : j <b class=""highlightcolor"">בית החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה</b> מכריז בזה על הרשמת מועפ-ות! !לבית-הםפר ...</div>"
213	dav19360217-01.1.1	17 February 1936	dav	Page 1	"<div class=""txtsearchsnippet"">א) טהר ב־‭. 8‬בערב. תתקיים <b class=""highlightcolor"">בחיפה</b> הישיבה המייסדת-של ועדת השקל-המ-קומית בבית "" את?שרה‭. ""‬ ב""כ ...</div>"
214	hbkr19481121-01.1.1	21 November 1948	hbkr	Page 1	"<div class=""txtsearchsnippet"">מאת ‭111810‬ <b class=""highlightcolor"">בחיפה</b> — את עכיעת רצונו ותקרתו להצלחה סופית של תכנית ...</div>"
215	hbkr19480126-01.1.1	26 January 1948	hbkr	Page 1	"<div class=""txtsearchsnippet"">... יריות מכלי נשק אוטומטיים &gt;ענר האוטובוס. ההרוג והפצועים הובאו <b class=""highlightcolor"">&gt;בית החולים הממשלתי</b> ביפו. לנית החולם' ביפו הובאו במשך בוקר ...</div>"
216	hzh19470514-01.1.4	14 May 1947	hzh	Page 4	"<div class=""txtsearchsnippet"">... בשנת 1933 על י ה ארצה תחילה הסתדר כעו""ד <b class=""highlightcolor"">בחיפה.</b> לפגי 9 שנים בערך נכנס לבאנק אפ י ""ק ...</div>"
217	hayomjlm19481121-01.1.1	21 November 1948	hayomjlm	Page 1	"<div class=""txtsearchsnippet"">... פגזים בני שלושה איבצ׳ים לעבר עמדותינו בגיזרת דיר־אבו־טור. אזעקה <b class=""highlightcolor"">בחיפה</b> בשבת, כעשר דקות לאחר הצהרים, הופעלו <b class=""highlightcolor"">בחיפה</b> צפירות האזעקה ...</div>"
218	dav19480107-01.1.1	7 January 1948	dav	Page 1	"<div class=""txtsearchsnippet"">נטחנה ה_&amp;_רבי <b class=""highlightcolor"">בחיפה</b></div>"
219	haretz19470122-01.1.5	22 January 1947	haretz	Page 5	"<div class=""txtsearchsnippet"">... 30‬ בערב יום ה' ‭30. 1‬ באולם . ארמון"" <b class=""highlightcolor"">בחיפה</b> חמת ככורח ויחידה ב־9 בערג הצגת יחיד \ 1 ...</div>"
220	haretz19440117-01.1.2	17 January 1944	haretz	Page 2	"<div class=""txtsearchsnippet"">התאווווו! בעלי הבתים <b class=""highlightcolor"">בחיפה</b> רח'־דזרצל ‭, 48‬ טל. ‭4882 ‬ הו דעה כל ...</div>"
221	dav19320714-01.1.3	14 July 1932	dav	Page 3	"<div class=""txtsearchsnippet"">... הסידורים השונים להרחבת השירות הרפו- ־•"" אי בביהחו הממשלתי <b class=""highlightcolor"">בחיפה,</b> שהחלו ע‭""_2‬י פקודה מגבוה כמה ־ ימים לפני היסגר ...</div>"
222	haretz19330623-01.1.1	23 June 1933	haretz	Page 1	"<div class=""txtsearchsnippet"">... משפטם של אחמד נלאיני וחליל מוחמר עיסם בעלי בית־המלאכה <b class=""highlightcolor"">בחיפה,</b> הנאשמים במתן סיוע לרתחי יעקובי ובנו בנהלל, יתברר בבית ...</div>"
223	haretz19380719-01.1.1	19 July 1938	haretz	Page 1	"<div class=""txtsearchsnippet"">... רובין אשה חולה באוטו 'י1לו מהרובע היהודי בצפת אל <b class=""highlightcolor"">בית החולים הממשלתי,</b> הנמצא בקצה הרובע ה;רבי. כשהנהג יצא מהצד ...</div>"
224	hbkr19470122-01.1.4	22 January 1947	hbkr	Page 4	"<div class=""txtsearchsnippet"">... לאוטימוב־ל־ם נע• מ רחוב הנסינה מרי, טלפון ‭4435 ‬ <b class=""highlightcolor"">בחיפה:</b> סוכנות תיפנית למנחות ר' נורואו‭30 ‬ המשרד לחיסול מחסנים ...</div>"
225	hbkr19390526-01.1.6	26 May 1939	hbkr	Page 6	"<div class=""txtsearchsnippet"">... של פקיד אנגלי בחברת הנפט העיראקיח אשד ברח' עבאס <b class=""highlightcolor"">בחיפה.</b> . בעל הדיחה נאבק עם הערבי שירה בו חמש ...</div>"
226	hmf19461114-01.1.4	14 November 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">... רב וכוחות משטרה שהגיעו למקום הזעיקו את האמבולנס של <b class=""highlightcolor"">בית החולים הממשלתי</b> ובעזרת מספר שוטרים הועבר הערבי לביה""ח הממשלתי, ...</div>"
227	hzh19390313-01.1.1	13 March 1939	hzh	Page 1	"<div class=""txtsearchsnippet"">... השוטר הנוסף שרגא שמעון, ליד תחנת הרכבת ‭,, ‬כרמל"" <b class=""highlightcolor"">בחיפה.</b> המתנקש, ערבי אלמוני, נמלט. סופרנו <b class=""highlightcolor"">בחיפה</b> מודיע:</div>"
228	hzh19440821-01.1.4	21 August 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">מועצת העדה היהודית הםפר דית <b class=""highlightcolor"">בחיפה</b> שולחת את מיטב ברכותיה להברה \ ו‭11 it""' 1J ...</div>"
229	hayomjlm19480304-01.1.4	4 March 1948	hayomjlm	Page 4	"<div class=""txtsearchsnippet"">פצצה קטלנית 11 דעת מות והרס <b class=""highlightcolor"">בחיפה</b></div>"
230	dav19371019-01.1.4	19 October 1937	dav	Page 4	"<div class=""txtsearchsnippet"">... הסכים הדרוש &gt;תתחלת העבוד ה־ _? בםידו-ר הספקת המים <b class=""highlightcolor"">בחיפה</b> עוסקת הממשלה זה שנים בלי כל תוצאות ממשיות. א-וחת ...</div>"
231	dav19470817-01.1.3	17 August 1947	dav	Page 3	"<div class=""txtsearchsnippet"">... ך- מן הבוקר הוזלו ולאחיות של בית ההוליפ הממשלתי <b class=""highlightcolor"">בחיפה</b> בשביתת רעב. הי הודיעו להנהלת ביח""ח, כי -יעדן זה ...</div>"
232	haretz19390115-01.1.3	15 January 1939	haretz	Page 3	"<div class=""txtsearchsnippet"">... בערב הוצת מחסן של חברת דיק וסאלטי ברחוב איםתיקלאל <b class=""highlightcolor"">בחיפה</b> על ירי אנשים מזוי-נ-ים שעצרו את השומרים. האש בערה ...</div>"
233	haretz19450716-01.1.2	16 July 1945	haretz	Page 2	"<div class=""txtsearchsnippet"">המטאטא <b class=""highlightcolor"">בחיפה</b> אולם , ארמון- יום המישי ‭19. 7. 45‬ בשעה ...</div>"
234	hbkr19351119-01.1.5	19 November 1935	hbkr	Page 5	"<div class=""txtsearchsnippet"">לחבר שני שלנו בשליחות מיוחדת בענ־ יני שכון בעלי־מלאכה <b class=""highlightcolor"">בחיפה</b> על אדמת הקר! חקיטת, פנש בבית חםובנות את הר""ר ...</div>"
235	hbkr19411103-01.1.3	3 November 1941	hbkr	Page 3	"<div class=""txtsearchsnippet"">... לסהונתו מ. ב. השופט העליון אלן רוז עזב את <b class=""highlightcolor"">בית החולים הממשלתי</b> . משחחלים מחולי של כמח ימים. בקשר ...</div>"
236	hegeh19460812-01.1.1	12 August 1946	hegeh	Page 1	"<div class=""txtsearchsnippet"">... ממשלתי ואחריו טכסי באו אתמדל ב־9 .45 אל שער <b class=""highlightcolor"">בית־ החולים הממשלתי</b> בשב׳ עג׳מי (בו שוכבים שלושה צעירים יהודים ...</div>"
237	hzh19430713-01.1.6	13 July 1943	hzh	Page 6	"<div class=""txtsearchsnippet"">, אל <b class=""highlightcolor"">בית החולים . הממשלתי</b> למחלות 'מדבקות הועבר :במוצאי שבת אדם. ...</div>"
238	khm19471230-01.1.4	30 December 1947	khm	Page 4	"<div class=""txtsearchsnippet"">... 600 —‬ לאיי‭., ‬מודעות !תלות וקבועות יפי הסכם. המערכת <b class=""highlightcolor"">בחיפה:</b> הרצל 59</div>"
239	mar19480816-01.1.2	16 August 1948	mar	Page 2	"<div class=""txtsearchsnippet"">... דון בי, הכפר לטרון, תחנת המש־ טרה, _מגזד השתקנים, <b class=""highlightcolor"">בית החולים הממשלתי.</b> אין צורך במשקפת. דד אים אותם במבט ...</div>"
240	hashaah19400923-01.1.1	23 September 1940	hashaah	Page 1	"<div class=""txtsearchsnippet"">... המתגייסים הערבים ""א־דיפאע"" מודיע, כי מספר המתגייסים .מבין הערבים <b class=""highlightcolor"">בחיפה</b> הניע ער יום אתמול ל־7 5 איש וטמחוז הגליל ...</div>"
241	haretz19370408-01.1.7	8 April 1937	haretz	Page 7	"<div class=""txtsearchsnippet"">... יפו, בית אמינוב. תיבת דואר: 273. טלפון: 463. הסניף <b class=""highlightcolor"">בחיפה:</b> מרנז מסחרי חדש, בית פלאפריק, ת. ד. 358, טלפון: ...</div>"
242	ahr19470330-01.1.3	30 March 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">‭!^‬_דמיקה_! ‭_1&gt;‬ה השומריהצעיר זכה כגביע השבת החקיימו <b class=""highlightcolor"">בחיפה</b> תחרויות אתלטיקה קלה לתגועוח הנוער של א''י העובדת <b class=""highlightcolor"">בחיפה</b> ...</div>"
243	dav19380329-01.1.7	29 March 1938	dav	Page 7	"<div class=""txtsearchsnippet"">... הבכיות עלי ער לב השמים. ד""ר ט. שטרנברנ, מנהל <b class=""highlightcolor"">בית החולים הממשלתי,</b> בדק את חנויות ־מצא, כי צבי סגל ...</div>"
244	dav19381226-01.1.1	26 December 1938	dav	Page 1	"<div class=""txtsearchsnippet"">שוב ופצועים <b class=""highlightcolor"">בחיפה</b></div>"
245	hmf19460814-01.1.4	14 August 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">הוחזרה המכונית . המכונית בה השתמשו להתקפה על <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו, ושהוחזקה ע""י המשטרה, הוחזרה אתמול לבעליה. ...</div>"
246	hzh19460705-01.1.1	5 July 1946	hzh	Page 1	"<div class=""txtsearchsnippet"">... הודיעו שלושה מעולי ""בי־ ־ייה"" למשלחת הרפואית שביקרה אצלם <b class=""highlightcolor"">:בית החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה.</b> בדיקה יסודית הוכיחה כי אין זד, ...</div>"
247	hzh19451111-01.1.4	11 November 1945	hzh	Page 4	"<div class=""txtsearchsnippet"">... שורות רוטשילד ‭. 20‬ בירושלים, רח' יפו, בנין _פרץ־חסידוף <b class=""highlightcolor"">בחיפה,</b> רחוב המלכים ‭, 81‬ ע""י ‭,, ‬אגד‭. ""‬ כל ...</div>"
248	hzh19380614-01.1.4	14 June 1938	hzh	Page 4	"<div class=""txtsearchsnippet"">... _הםרגינט נפתלי גריבוב, את הקונצרטים השנתיים שלה בגן של <b class=""highlightcolor"">בית־ החולים הממשלתי</b> בכל יום חמישי בשעות ‭5. 30—4‬ אהת ...</div>"
249	dav19470219-01.1.6	19 February 1947	dav	Page 6	"<div class=""txtsearchsnippet"">חבריו ללגודה במחלקה הטכנית ש‭. 7‬הסוכנות היהווית <b class=""highlightcolor"">בחיפה</b></div>"
250	dav19460813-01.1.3	13 August 1946	dav	Page 3	"<div class=""txtsearchsnippet"">למפעל תעשייתי גדול <b class=""highlightcolor"">בחיפה</b></div>"
251	haretz19461206-01.1.8	6 December 1946	haretz	Page 8	"<div class=""txtsearchsnippet"">... לפי ידיעות שקיבלה אתמול בצהרים לשכת־העליה של הסוכנות היהודית <b class=""highlightcolor"">בחיפה</b> מאה שלטונות הפיקוח על ההובלה הימי־־ "" שהאניות אשר ...</div>"
252	haretz19410613-01.1.8	13 June 1941	haretz	Page 8	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b> הובאו ביום ד' לקבורה שני מעפילים, שמתו במתנת בעתלית. ...</div>"
253	hbkr19451217-01.1.4	17 December 1945	hbkr	Page 4	"<div class=""txtsearchsnippet"">... לקאהיר הגיע המיטראן גריגר־וס - חכ-ב. ראשח העדה הקתיליח <b class=""highlightcolor"">בחיפה.</b> *אחו שביקר ביומא ונפגש עם האפיסיור, *המוטראן 'שהד שביע ...</div>"
254	hzh19470501-01.1.4	1 May 1947	hzh	Page 4	"<div class=""txtsearchsnippet"">... לבית _חחולימ הנ""ל‭.. ‬ . ‭? ""‬ האחד במאי <b class=""highlightcolor"">בחיפה</b> • לוחות :הפרםוס, קירות' וגדרות כוסו שוב בחומר י ...</div>"
255	hzh19471207-01.1.1	7 December 1947	hzh	Page 1	"<div class=""txtsearchsnippet"">מ. ווייסבורד הי""ד נרצח <b class=""highlightcolor"">בחיפה</b> ביום שישי בבוקר נרצח <b class=""highlightcolor"">בחיפה</b> משה ווייפ־ בורד בן ...</div>"
256	hzh19471219-01.1.1	19 December 1947	hzh	Page 1	"<div class=""txtsearchsnippet"">... ורק ‭, '‬ ־פצוע עלי שאקר ‭15 p‬ הועבר <b class=""highlightcolor"">/בית החולים הממשלתי</b> והנוטר הערבי שהעבירו לשם הודיע כי הוא ...</div>"
257	dav19370910-01.1.9	10 September 1937	dav	Page 9	"<div class=""txtsearchsnippet"">... בזכרו;יעקב, נעז, שייך אבריק, ת? חי, מגדל ופלוגת הים <b class=""highlightcolor"">בחיפה,</b> נקודות אחיזה חשובות לבל התנועה. בערים ובמושבות נמשכת הפעולה ...</div>"
258	haretz19470119-01.1.3	19 January 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... מחלד, קשה אפריפ קרסדצקי, בן ‭, 56‬ מותיקי הישוב <b class=""highlightcolor"">בחיפה</b> וממייסדי בת־גלים. היה מנהל "" המשבית במשך שנים רבות. ...</div>"
259	haretz19480205-01.1.3	5 February 1948	haretz	Page 3	"<div class=""txtsearchsnippet"">תיאטרון קמרי <b class=""highlightcolor"">בחיפה</b> היום, ‭5. 2‬ באולם ארמון שתי הצגות הראשונה בשעה ...</div>"
260	haretz19480402-01.1.3	2 April 1948	haretz	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
261	haretz19450710-01.1.2	10 July 1945	haretz	Page 2	"<div class=""txtsearchsnippet"">... באותה שנה נסלל ־גם כביש ממקום בית החרושת *שנ^ף <b class=""highlightcolor"">בחיפה</b> — לשמ־! התעופה של חיפה, כביש העובר את הקי־ ...</div>"
262	haretz19470326-01.1.5	26 March 1947	haretz	Page 5	"<div class=""txtsearchsnippet"">... בכ־רה מאובות יום ה', ‭27. 3‬ ב־9 בארמון בכירה <b class=""highlightcolor"">בחיפה</b> מוצ""ש ‭29-5‬ ב־‭6. 45‬ וב־^‭9. 3‬ בבית העם תל ...</div>"
263	haretz19361009-01.1.14	9 October 1936	haretz	Page 14	"<div class=""txtsearchsnippet"">חילופים בהנהלת ביה״ת למחלות מדבקות מנהל <b class=""highlightcolor"">בית החולים הממשלתי</b> למחלות מדבקות בבני ברק, הד״ר רייטלר, הועבר ...</div>"
264	dav19360708-01.1.8	8 July 1936	dav	Page 8	"<div class=""txtsearchsnippet"">... פרדס. מתנהלת חקירה. ‭??‬ מחוז ך, צפ‭:1!‬ בבית המכס <b class=""highlightcolor"">בחיפה</b> נאסרו שנים _בעובדי תאניה "" פולוניד‭"", ‬ שהיה ברשות ...</div>"
265	dav19370609-01.1.1	9 June 1937	dav	Page 1	"<div class=""txtsearchsnippet"">... מיוזמי א. _בן פ'ידאלי נפצע בחזהו יתובא אל ־ <b class=""highlightcolor"">בית החולים"" הממשלתי.</b> נעשה ל? _^ ניתוח. מצבו ־קשה.</div>"
266	dav19370905-01.1.41	5 September 1937	dav	Page 41	"<div class=""txtsearchsnippet"">... העליון. שביתה ?העתונות הערבית מודיעה, שהערים הערבים העוברים בבנין <b class=""highlightcolor"">בית החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה</b> הבריזו שביתה. משלחת מהשובתים ביקרה אצל ...</div>"
267	dav19470214-01.1.10	14 February 1947	dav	Page 10	"<div class=""txtsearchsnippet"">... (ב‭1*'‬עות ‭12-9‬ לפנה""צ‭= . (‬ החדש בשעו‭5 ^^^‬ ־ <b class=""highlightcolor"">בחיפה.</b> ־ משרד עמק זבולוז. המרכז. המסחרי (תגל ‭_^ ] ...</div>"
268	haretz19460213-01.1.4	13 February 1946	haretz	Page 4	"<div class=""txtsearchsnippet"">... ה' א. לבדר, ביקור של היכרות במשרדי ועי הקהלה <b class=""highlightcolor"">בחיפה.</b> לסופת העתונים בנתגיה היתה אתמול פגישת היכרות עם סגן ...</div>"
269	hbkr19380225-01.1.6	25 February 1938	hbkr	Page 6	"<div class=""txtsearchsnippet"">... האלה הם מוסדות חשובים מאד. אני מציין בשמהה כי <b class=""highlightcolor"">בית החולים הממשלתי</b> החדש יפתח בעוד זמן קצר ומק ת ...</div>"
270	hashaah19390704-01.1.1	4 July 1939	hashaah	Page 1	"<div class=""txtsearchsnippet"">... בקרבת המקום הניע מיד, ולקח שנים מן הפצועים אל <b class=""highlightcolor"">בית החולים הממשלתי.</b> כעבור זמן מה באו למקום שוטרים ופתחו ...</div>"
271	haretz19361006-01.1.1	6 October 1936	haretz	Page 1	"<div class=""txtsearchsnippet"">... נ וגג תיבת דואר: 273 טלפון: ־4 63 הסניף <b class=""highlightcolor"">בחיפה:</b> מרכז מסחרי חדש, בית פלאפריק, ת. ד. 398, טלפון: ...</div>"
272	haretz19361018-01.1.4	18 October 1936	haretz	Page 4	"<div class=""txtsearchsnippet"">... למלאכה וביה״ס התיכוני למסר חר, יכולים לשוות לחנוך התיכוני <b class=""highlightcolor"">בחיפה</b> גוון מעשי ותכליתי, כי רצון ההורים ללמד את בניהם ...</div>"
273	dav19380221-01.1.4	21 February 1938	dav	Page 4	"<div class=""txtsearchsnippet"">... משען‭. ""‬הוא גם הודיע כי בפדיון העבודה ב' השתתפו <b class=""highlightcolor"">בחיפה</b> עד עכשיו 5494 הנדים והנרות שהתחייבו בסכום של ‭11. ...</div>"
274	dav19380627-01.1.1	27 June 1938	dav	Page 1	"<div class=""txtsearchsnippet"">... בשעה מאותרת ירו שני אנשים מזוינים והרגו -ערבי בשטח <b class=""highlightcolor"">בית החולים הממשלתי</b> <b class=""highlightcolor"">בחיפה.</b> — הבוקר בשעות המקודמות ;דקר יהודי ...</div>"
275	haretz19460324-01.1.4	24 March 1946	haretz	Page 4	"<div class=""txtsearchsnippet"">... מר אליהו דובקין הגיע לפראג (ססי'א). ראש האגודה המושלמית <b class=""highlightcolor"">בחיפה</b> ראשיד חגי איברהים נתפנה למנהל סניף בנק האומה הערבית ...</div>"
276	haretz19460426-01.1.7	26 April 1946	haretz	Page 7	"<div class=""txtsearchsnippet"">... בזדפה ב. ארסון* ב־9 מכירת הכרסיסיס רק לחברי ה""חונ* <b class=""highlightcolor"">בחיפה</b> עד יום ‭26. 4. 1946‬ במשרד גיפבודמ התחלת המגות ...</div>"
277	haretz19460813-01.1.4	13 August 1946	haretz	Page 4	"<div class=""txtsearchsnippet"">למפעל חעשיתי גדוד <b class=""highlightcolor"">בחיפה</b> דרושיפ: 1) מנהל עבודה ראשי בעל ידיעה מעשית במכונות ...</div>"
278	haretz19480206-01.1.8	6 February 1948	haretz	Page 8	"<div class=""txtsearchsnippet"">... חיילים נמצאו על הרצפה. חילופי יריות בין ערבים ומשטרה <b class=""highlightcolor"">בחיפה</b> ב־‭. 15‬ד אור ליום ה' נורו יריות על משמר ...</div>"
279	hbkr19400101-01.1.6	1 January 1940	hbkr	Page 6	"<div class=""txtsearchsnippet"">... בית התולים העירוני בתל־אביב בלבד תופס ‭. 290, 5‬ <b class=""highlightcolor"">בית החולים הממשלתי</b> בהיסה — ‭. 133. 5‬ ביה""ה בירושלים ...</div>"
280	hbkr19460726-01.1.8	26 July 1946	hbkr	Page 8	"<div class=""txtsearchsnippet"">... בשב הילחז, שהופיעה בשנה שעבדה בקפה . פיק־ דילי"" <b class=""highlightcolor"">בחיפה</b> כזמרת ג־אז. אשה זו נישאה לערבי, פקיד ממשלתי גבוה, ...</div>"
281	hbkr19440125-01.1.4	25 January 1944	hbkr	Page 4	"<div class=""txtsearchsnippet"">... כפף על מנת לעשות עובה. ושופפ בית הדין המחוזי <b class=""highlightcolor"">בחיפה</b> מד דוס ח אותו לחצי שנח מאפר. קייאת פסק ...</div>"
282	hbkr19420730-01.1.4	30 July 1942	hbkr	Page 4	"<div class=""txtsearchsnippet"">... ‭88‬ ובמשך 8 החדשיפ האחרונים שכב במחלקה הבריטית של <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים וליד מיטתו ישבה יומם ולילה רעיתי• ...</div>"
283	hzh19391123-01.1.4	23 November 1939	hzh	Page 4	"<div class=""txtsearchsnippet"">... הוא עלה ארצה לפגי 7 שנים מגרמניה והיה ידוע <b class=""highlightcolor"">בחיפה</b> כאדם נכבד ומקובל על מכריו. שימש־ כגבאי בבית־ כנסת ...</div>"
284	hzh19480509-01.1.4	9 May 1948	hzh	Page 4	"<div class=""txtsearchsnippet"">... לאחר פניית משטרת תל אביב, הוסבר מיפו כי גם <b class=""highlightcolor"">בית החולים הממשלתי</b> סגור ואין מי שיטפל בקבורת המתים. הערבים ...</div>"
285	hador19481227-01.1.4	27 December 1948	hador	Page 4	"<div class=""txtsearchsnippet"">... קבועים ו°ס2 ל»י לעובדים יומײם. באספה הכללית של עובדי <b class=""highlightcolor"">בית החולים |הממשלתי</b> הוחלט לבקש ממועצת פועלי 1 חיפה להכריז ...</div>"
286	dav19470813-01.1.5	13 August 1947	dav	Page 5	"<div class=""txtsearchsnippet"">... יצא גם הוא מכלל סכנה וממשיך בריפוי בבית""החולימ הממשלתי <b class=""highlightcolor"">בחיפה.</b> טהנת־הקמח ""העמק"" אשר שגין פועליה פרצה המחלה, היתד. מגורה ...</div>"
287	dav19461119-01.1.4	19 November 1946	dav	Page 4	"<div class=""txtsearchsnippet"">... החברות משקיעות מרץ רב כפעולה, שקנתה לח שם טוב <b class=""highlightcolor"">בחיפה.</b> גם אגשי החקלאות העובדת במחוז הצפון מושיטים עזרה רבה ...</div>"
288	dav19460220-01.1.3	20 February 1946	dav	Page 3	"<div class=""txtsearchsnippet"">... ‬ ־‭?^^‬ אופרה _ארצישראלית עממית חו3 ידידי _האו_9ר‭""?5‬איי _חעממידנ <b class=""highlightcolor"">בחיפה</b> י ־ ‭-. ‬ י ־ י ‭' _. ...</div>"
289	dav19410915-01.1.4	15 September 1941	dav	Page 4	"<div class=""txtsearchsnippet"">... חבר בצרוף שלש תמונות ו־26 פילים מתקבלות בלשבת הטם <b class=""highlightcolor"">בחיפה,</b> קרית חיים, _בפ־־עטה, נחריה.</div>"
290	haretz19460718-01.1.3	18 July 1946	haretz	Page 3	"<div class=""txtsearchsnippet"">... קרפן פדיטופ ; קאתג'י באראק* בת ‭, 45‬ מעובדות <b class=""highlightcolor"">בית ' החולים? הממשלתי</b> בשכפ, גכוותה קשה באש ־פת‭0ו8‬ שהתלקח ...</div>"
291	hmf19480112-01.1.4	12 January 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">ערבים שדדו מפות _במח המדידות <b class=""highlightcolor"">בחיפה</b></div>"
292	dav19360705-01.1.7	5 July 1936	dav	Page 7	"<div class=""txtsearchsnippet"">... להכניסו למכונית ‭,, ‬ם. ד. א‭, "". ‬קפץ ממכונית <b class=""highlightcolor"">בית החולים הממשלתי</b> קצי!משטרה ערבי וציו־ להכניסו למכונית הממשלתית, גפ ...</div>"
293	dav19470330-01.1.4	30 March 1947	dav	Page 4	"<div class=""txtsearchsnippet"">... י ו י _"" כ ת ההסתדרות ‭??‬_י‭*?^?8‬_וז?ו‭_@ ^*^‬ <b class=""highlightcolor"">בחיפה</b> ‭//£‬ _©_ט'ו_? _- נענץ"" בקווים - קולקטיב -ל‭,, ‬ ...</div>"
294	haretz19451217-01.1.4	17 December 1945	haretz	Page 4	"<div class=""txtsearchsnippet"">באספה הכללית של ארגון העסקנים הצ־ יונים הותיקים <b class=""highlightcolor"">בחיפה,</b> בהשתפות רוב חברי הארגון, נבחר ועד חדש בן ‭10‬ ...</div>"
