n	id	date	publication	title	snippet
95	difaa19430722-01.1.3	22 July 1943	difaa	Page 3	"<div class=""txtsearchsnippet"">نتقلت الى <b class=""highlightcolor"">المستشفى الحكومي</b> بيافا جنة فتاة مجهولة الهوية كان قد لفظها ...</div>"
96	difaa19470718-01.1.4	18 July 1947	difaa	Page 4	"<div class=""txtsearchsnippet"">ترتيبات العمل بميناء <b class=""highlightcolor"">حيفا</b> شكوى العمال ومطالبتهم بالنظام القديم <b class=""highlightcolor"">حيفا</b> ـ يتذمر الجمهور ...</div>"
97	difaa19460726-01.1.3	26 July 1946	difaa	Page 3	"<div class=""txtsearchsnippet"">... حيث قضى في حضرة جلالته فترة من الوقت . <b class=""highlightcolor"">حيفا</b> - قادر <b class=""highlightcolor"">حيفا</b> الى بيروت فدمشق بالطائرة اللبنانية سعادة ...</div>"
98	difaa19460129-01.1.3	29 January 1946	difaa	Page 3	"<div class=""txtsearchsnippet"">... الغرب )في جمعيه الشبان المسيحية بدعوة من لجنة خطابتها <b class=""highlightcolor"">حيفا</b> - يغادر بعد ظهر اليوم في قطار خاص الى ...</div>"
99	difaa19341118-01.1.5	18 November 1934	difaa	Page 5	"<div class=""txtsearchsnippet"">... وقع علي الارض على رأسه . وقد نقل الى <b class=""highlightcolor"">المستشفى الحكومي</b> لاسعافه الا انه مات وهو على الطريق</div>"
100	difaa19360216-01.1.6	16 February 1936	difaa	Page 6	"<div class=""txtsearchsnippet"">... ان شركة البترول العراقية قررت انشاء مصفى للبترول في <b class=""highlightcolor"">حيفا</b> بدل ارساله الى اوروبا ويرسل جاهزا للبيع</div>"
101	difaa19400813-01.1.2	13 August 1940	difaa	Page 2	"<div class=""txtsearchsnippet"">... لمكتب المراقبه في اللواء وباشر عمله امس الاستاذ جاماني <b class=""highlightcolor"">حيفا</b> - لمراسلنا الخاص وصل الى المدينة قادما من مصر ...</div>"
102	difaa19410806-01.1.2	6 August 1941	difaa	Page 2	"<div class=""txtsearchsnippet"">... ايضا اصلاح الجسور وقد تم اصلاح الجسور والطريق بين <b class=""highlightcolor"">حيفا</b> وبيروت . اما فيما يتعلق بحركة السفر الى</div>"
103	difaa19391217-01.1.8	17 December 1939	difaa	Page 8	"<div class=""txtsearchsnippet"">... امرأة معتوهة ملقاة بأحد شوارع البلدة القديمة فنقلت الى <b class=""highlightcolor"">المستشفى الحكومي</b> وأحيلت اوراقها الى قائمقام المدينة فأصدر قراراً بالتشريح ...</div>"
104	difaa19451123-01.1.3	23 November 1945	difaa	Page 3	"<div class=""txtsearchsnippet"">... كوبن من الاباء الفرنسيسيين الذي وصل حديثا من واشنطن <b class=""highlightcolor"">حيفا</b> أوعمل <b class=""highlightcolor"">حيفا</b> السيد عثمان نوري مساعد مدير الزراعة في ...</div>"
105	difaa19380918-01.1.4	18 September 1938	difaa	Page 4	"<div class=""txtsearchsnippet"">كميات النفط المصدرة من <b class=""highlightcolor"">حيفا</b> وطرابلس</div>"
106	difaa19361221-01.1.5	21 December 1936	difaa	Page 5	"<div class=""txtsearchsnippet"">... القومية بطاقات لجمع الاعانات بمبلغ ١٥٠ جنيها فلسطين من <b class=""highlightcolor"">حيفا</b> - اقامت الباخرة دافيا وعليها ٢٥ مهاجر أيهودي و ...</div>"
107	difaa19371212-01.1.1	12 December 1937	difaa	Page 1	"<div class=""txtsearchsnippet"">تصيبه رضاضتان <b class=""highlightcolor"">حيفا</b> في ١١ كانون الأول لمراسل الدفاع الخاص كان الشيخ ...</div>"
108	difaa19440124-01.1.2	24 January 1944	difaa	Page 2	"<div class=""txtsearchsnippet"">... علاوة على بريد القطارات وتتضمن العطاءات نقل البريد من <b class=""highlightcolor"">حيفا</b> الى السفن ومنها والى بيروت ورأس الناقورة . مكتبة ...</div>"
109	difaa19451128-01.1.2	28 November 1945	difaa	Page 2	"<div class=""txtsearchsnippet"">... بعد بواخر لشحن الحمضيات ابحرت الباخرة (مين ) الى <b class=""highlightcolor"">حيفا</b> بعد ان شحنت الكمية المقررة لها من ميناء يافا ...</div>"
