n	id	date	publication	title	snippet
188	hmf19471116-01.1.4	16 November 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... ושיתק את _זרועור־נמצא תחת משמר כבד באגף האסירים של <b class=""highlightcolor"">ביה""ח הממשלתי</b> במגרש הרוסים.</div>"
189	hmf19471020-01.1.4	20 October 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... מחמוד עלי אסאווה, בן ‭, 66‬שהועבר במצב קל ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה.</div>"
190	hmf19480218-01.1.3	18 February 1948	hmf	Page 3	"<div class=""txtsearchsnippet"">... נהג בריטי ושוטר ערבי שנסעו במכינית משטרה ליד ' <b class=""highlightcolor"">ביה""ח הממשלתי</b> בצפת, חטפי את המכונית ונעלמו בה. יש לציין, ...</div>"
191	hmf19471226-01.1.8	26 December 1947	hmf	Page 8	"<div class=""txtsearchsnippet"">... ערך אתמול ביקור של חג־ המולד במדור הבריטי של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים וחילק מתנות לשוטרים החולים והפצועים שם. ערקו ...</div>"
192	hmf19480206-01.1.8	6 February 1948	hmf	Page 8	"<div class=""txtsearchsnippet"">... הרפואה הממשלתיים בארץ, לרבות האמבולנסים וכל הציוד הרפואי. גם <b class=""highlightcolor"">ביה""ח הממשלתי</b> בבית י צפפה נמציא כיום למעשה תחת י ...</div>"
193	hmf19480227-01.1.8	27 February 1948	hmf	Page 8	"<div class=""txtsearchsnippet"">... שאחד מהם "" היד. מזויין ב־ אקדח, כשחנתה ליד <b class=""highlightcolor"">ביה""ח הממשלתי</b> בצפת. נהג ערבי של מכונית של מח' העבודות ...</div>"
194	hmf19480119-01.1.4	19 January 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">... שסבורים כי היו _יהה־יס. הערבים * הפצועים הועברו. ל־ <b class=""highlightcolor"">ביה""ח . הממשלתי</b> ביפו.</div>"
195	hbkr19460901-01.1.3	1 September 1946	hbkr	Page 3	"<div class=""txtsearchsnippet"">... וינשטיין הועברה אתמול ממחנה המעפיליפ בעתלית למחלקת האיזולציה של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה.</div>"
196	hbkr19401127-01.1.2	27 November 1940	hbkr	Page 2	"<div class=""txtsearchsnippet"">... להע־ . ביד משפ גם את אלה הנמצא-ס ב־ <b class=""highlightcolor"">'ביה''ח הממשלתי.</b> שאר תשעה הקרבבות נ 'סף לכך מוסרים לנו: ...</div>"
197	hbkr19410805-01.1.3	5 August 1941	hbkr	Page 3	"<div class=""txtsearchsnippet"">... נפצע קשה ביר:• •הובא במכינית מ. ד. א. אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> ב-ום השבת נהרג ערב־ בשעת ע:דר־ - :סביבית ...</div>"
198	hbkr19410903-01.1.3	3 September 1941	hbkr	Page 3	"<div class=""txtsearchsnippet"">... כשזי חצתה את רח־ב המלכים בהיפה. הפציעה ־ובאה אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> למר יו* קנדל נתקנל מנתנ ע""י הצלנ האדום ...</div>"
199	hbkr19380511-01.1.6	11 May 1938	hbkr	Page 6	"<div class=""txtsearchsnippet"">... . פר-דנשל"". לבסיף הה־ לט לסלול את הכביש אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> החדש הסמיך לבת־גאס בסכום של 800 לאיי שעבודה ...</div>"
200	hbkr19380816-01.1.6	16 August 1938	hbkr	Page 6	"<div class=""txtsearchsnippet"">... נתגלתה אתמול ליד גדר המגרש שבו מקימים את בניני <b class=""highlightcolor"">ביה""ח הממשלתי</b> החזש לאחורי מקור חיים בירושלים — מקום שעובדים ...</div>"
201	hbkr19390511-01.1.6	11 May 1939	hbkr	Page 6	"<div class=""txtsearchsnippet"">... כידוע הועבר לפני ימים מספר אחד המעפילים הנ־ל אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> לרגל כחלת' שחלה בה. שאר ""1 המעפילים• שמועד ...</div>"
202	hmf19470512-01.1.4	12 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... בת כמה שעות נעלמה באורח מסתורי מחדר הילדים של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. התינוקת נולדה לערביה נוצריה נעמי מוניה חאג' ...</div>"
203	hzh19470610-01.1.4	10 June 1947	hzh	Page 4	"<div class=""txtsearchsnippet"">... של הלגיון הערבי בבת . גלים, בקרבת הסיבוב אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> הבניינים פונו מיד. משמרות חיילים מהדיוויזיה השישית המוטסת ...</div>"
204	hzh19440804-01.1.6	4 August 1944	hzh	Page 6	"<div class=""txtsearchsnippet"">... אין לקוות מסיכה וו - או אחרת, להרחבתם. הנה <b class=""highlightcolor"">ביה""ח הממשלתי</b> בבית _לח_^ המכיל כ־150 מטות ובכלל זה בערך ...</div>"
205	hzh19480210-01.1.4	10 February 1948	hzh	Page 4	"<div class=""txtsearchsnippet"">... הברי־ אות של הממשלה, גב' חברוני האחות הראשית של <b class=""highlightcolor"">'ביה""ח. הממשלתי</b> וה־'יר וולשטין מנהלו הרפואי של ביה""ח ‭,. ‬בקור ...</div>"
206	ahr19480504-01.1.4	4 May 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">מה יהיה גורל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בודפה? חפה יום ב דר א!</div>"
207	dav19470611-01.1.6	11 June 1947	dav	Page 6	"<div class=""txtsearchsnippet"">... בשנות . המלחמה בצבא הבריטי, נתמנ* . סגן מנהל <b class=""highlightcolor"">ביה''ח הממשלתי</b> בחיפה. יצהלן _גליכטון, מזכיר י משטרת אזור רחובות, ...</div>"
208	dav19480128-01.1.1	28 January 1948	dav	Page 1	"<div class=""txtsearchsnippet"">... _8נימ‭3~. ‬ת ‭-, 50‬ _פצעיה קלים;שני הפצועים נלקחו אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> ‭--. ‬רקרג_*ה. בת 60 נפצעה־ ביום ב'־ *ד ...</div>"
209	haretz19470508-01.1.3	8 May 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... 40‬ נפצע קשה וגגרם לו שבר בגולגולת. הועבר־ ל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה ומשם לביה""ח רוטשילד. נכוותה כהתפוצצות פדימופ וואפיקה ...</div>"
210	haretz19471231-01.1.5	31 December 1947	haretz	Page 5	"<div class=""txtsearchsnippet"">... דבמחונך! נפצעו ערכיפ שני פצועים ערבים מיתות הובאו ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה אתמול בבוקר. חמד רחאם אמד, בן ‭, ...</div>"
211	haretz19481126-01.1.5	26 November 1948	haretz	Page 5	"<div class=""txtsearchsnippet"">... שבת־ ב3 א""היצ עט מרדכי דוס. בביה""ס בנ'יביליה (מול <b class=""highlightcolor"">ביה""ח הממשלתי)־</b> ב‭5. 30‬ מס־בת מיצ""ש ללומדימ בשעורי הערב: מ. ...</div>"
212	haretz19440623-01.1.6	23 June 1944	haretz	Page 6	"<div class=""txtsearchsnippet"">... ונוחיות, גינה יפה, דמי שכירות חדשי 4 לירות, בסביבת <b class=""highlightcolor"">ביה""ח הממשלתי,</b> להחליף בדירה דומה במרכז מסחרי. בונופולםקי . בן-יחודח ...</div>"
213	hbkr19460911-01.1.4	11 September 1946	hbkr	Page 4	"<div class=""txtsearchsnippet"">... של הסוכנות בעתלית לרגל מתלתן, הועברו למהלקה הפנימית של <b class=""highlightcolor"">ביה־ח הממשלתי</b> אתמול. שמותיהן: פגיה ןןדצברג, בת ‭, 21‬ ורווה ...</div>"
214	hbkr19421029-01.1.2	29 October 1942	hbkr	Page 2	"<div class=""txtsearchsnippet"">בית־החולימ החושי בצירוף <b class=""highlightcolor"">ביה""ח הממשלתי,</b> פתרו לגמר מצוקת האישפוז</div>"
215	hbkr19410825-01.1.3	25 August 1941	hbkr	Page 3	"<div class=""txtsearchsnippet"">... ליד חוף חיאט בחיפה 'היעבר פצוע קש ־ אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> קטניש שחשקו כשפריש הילדים יעקב מזרח־ ושמעון נחמני. ...</div>"
216	haretz19340212-01.1.3	12 February 1934	haretz	Page 3	"<div class=""txtsearchsnippet"">... שוקרי כאלד', שביום ‭27‬ באוקטובר ואה""כ היה ממונה ע' <b class=""highlightcolor"">ביה""ח הממשלתי,</b> הכולל אה כי ההרוגים והפצועים שנשלהו לבה""ה הממשלתי ...</div>"
217	haretz19470701-01.1.3	1 July 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... אשה ושני ילדם. מי נפגע ביריות ההייליפ לפי הודעת <b class=""highlightcolor"">ביה""ח הממשלתי</b> בהיפר. נפגעו ע""י יריות החיילים ביופ א' בערב ...</div>"
218	haretz19471230-01.1.3	30 December 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... 6 רופאים יהודים ו־‭27‬ אחיות עזבו את־ מול את <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים. כפי הנראה עשו את הדבר לאחר שהשמירה ...</div>"
219	hrt19481220-01.1.4	20 December 1948	hrt	Page 4	"<div class=""txtsearchsnippet"">... דרכים אירעה ב־‭12. 30‬ אתמול, ליד מעבר! הרכבת שעי"" <b class=""highlightcolor"">ביה""ח הממשלתי.</b> , קרינ'־. ־:נינד התנגשה במכונית צכאיי;, ובדיצאר. מבן־ ...</div>"
220	haretz19461129-01.1.9	29 November 1946	haretz	Page 9	"<div class=""txtsearchsnippet"">... תצלומי הארכי־ םקטורה, בעיקר של ביה""ח ""הדסה"" בירושלים ושל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה, פרי כשרונו של אריך מנדלסון, האדריכל המהולל. ...</div>"
221	haretz19480209-01.1.3	9 February 1948	haretz	Page 3	"<div class=""txtsearchsnippet"">... לקת הבריארת של הממשלה גב' חברדני האחרת הראשית של <b class=""highlightcolor"">ביה""ח הממשלתי</b> והי ד""ר רולשמיץ מנהלר הרםדאי של ביהיוז. במקום ...</div>"
222	hbkr19480914-01.1.2	14 September 1948	hbkr	Page 2	"<div class=""txtsearchsnippet"">... דוחק 'שתפשו נפסות הרזרביות שבו לאש־ פוז טזועיפ פהעבא. <b class=""highlightcolor"">ביה־ח הממשלתי</b> — הותקנו בו לפי שעה ‭00‬נ מטות. ישנה ...</div>"
223	haretz19450510-01.1.2	10 May 1945	haretz	Page 2	"<div class=""txtsearchsnippet"">... באותו יום הצטיינו אנשי מד""א, אשר עז־ רו לעובדי <b class=""highlightcolor"">ביה""ח הממשלתי</b> ' שידיהם היו . מלאות עבודה. נשלחו גם ...</div>"
224	ahr19470214-01.1.8	14 February 1947	ahr	Page 8	"<div class=""txtsearchsnippet"">... על אי־תנועח j במושבה הגרמנית. הפצוע נאסף אל י <b class=""highlightcolor"">?ביה""ח הממשלתי.</b> I בתערוכת ""העת• !תערוכת ההסתדרות ב""ביחבו"" פתוחה מ־9 ...</div>"
