date	pub	page_id	verdict	hospital_mentions	towns_in_range	other_haifa_hospitals	found_by
1947-12-30	haretz	haretz19471230-01.1.3	mixed	5	haifa,jerusalem	hadassah	abbreviated
1947-12-30	khm	khm19471230-01.1.4	other	3	jerusalem		spelled
1947-12-31	haretz	haretz19471231-01.1.5	mixed	7	haifa,jerusalem		abbreviated
1947-12-31	itonamami	itonamami19471231-01.1.2	other	8	jaffa,jerusalem	hadassah	spelled
1948-01-01	dav	dav19480101-01.1.1	mixed	13	haifa,jaffa,jerusalem,telaviv	hadassah,rothschild	spelled
1948-01-01	haretz	haretz19480101-01.1.4	mixed	12	haifa,jerusalem,nazareth,telaviv	hadassah,rothschild	spelled
1948-01-01	hzh	hzh19480101-01.1.4	no_hospital_term	0			spelled
1948-01-02	ahr	ahr19480102-01.1.4	haifa	3	haifa	rothschild	abbreviated
1948-01-02	khm	khm19480102-01.1.6	haifa	2	haifa		abbreviated
1948-01-04	ahr	ahr19480104-01.1.1	mixed	5	gaza,haifa,nablus	rothschild	abbreviated
1948-01-05	ahr	ahr19480105-01.1.4	mixed	16	haifa,jaffa,jerusalem	hadassah	maqaf
1948-01-06	haretz	haretz19480106-01.1.4	mixed	10	gaza,haifa,jerusalem,nazareth,safed		spelled
1948-01-06	hbkr	hbkr19480106-01.1.2	other	11	jaffa,jerusalem,nazareth,safed,telaviv	hadassah	spelled
1948-01-06	hzh	hzh19480106-01.1.1	other	2	jerusalem		spelled
1948-01-07	dav	dav19480107-01.1.1	other	7	jaffa,jerusalem,telaviv		spelled
1948-01-07	hbkr	hbkr19480107-01.1.4	mixed	8	haifa,jaffa,jerusalem		spelled
1948-01-08	haolam	haolam19480108-01.1.13	other	1	jerusalem,nablus		maqaf
1948-01-08	hmf	hmf19480108-01.1.1	other	9	jaffa		abbreviated
1948-01-08	hzh	hzh19480108-01.1.3	untowned	7			spelled
1948-01-09	dav	dav19480109-01.1.1	mixed	10	haifa,jerusalem,telaviv	rothschild	indefinite
1948-01-09	hbkr	hbkr19480109-01.1.1	other	11	jaffa,jerusalem,telaviv	hadassah,rothschild	maqaf
1948-01-09	itonamami	itonamami19480109-01.1.2	other	8	jaffa,jerusalem,telaviv	hadassah	indefinite
1948-01-11	ahr	ahr19480111-01.1.4	mixed	12	acre,haifa,jaffa,jerusalem,tiberias	english,hadassah,rothschild	spelled
1948-01-12	ahr	ahr19480112-01.1.1	other	3	jaffa		spelled
1948-01-12	hbkr	hbkr19480112-01.1.4	other	6	jerusalem,telaviv		spelled
1948-01-12	hmf	hmf19480112-01.1.4	other	7	jaffa,telaviv	hadassah	spelled
1948-01-13	hbkr	hbkr19480113-01.1.2	other	4	jaffa		spelled
1948-01-14	ahr	ahr19480114-01.1.4	mixed	11	haifa,jaffa,jerusalem	hadassah	maqaf
1948-01-14	dav	dav19480114-01.1.1	mixed	9	haifa,jaffa,jerusalem	hadassah	spelled
1948-01-14	hbkr	hbkr19480114-01.1.1	mixed	7	haifa,jaffa,nablus,ramleh,telaviv	rothschild	spelled
1948-01-14	hzh	hzh19480114-01.1.1	mixed	12	haifa,jaffa,jerusalem	elisha,hadassah,rothschild	spelled
1948-01-14	itonamami	itonamami19480114-01.1.1	other	5	jaffa,telaviv	hadassah	spelled
1948-01-14	khm	khm19480114-01.1.4	other	6	acre	hadassah,rothschild	abbreviated
1948-01-15	ahr	ahr19480115-01.1.3	other	8	jerusalem	rothschild	maqaf
1948-01-15	ahr	ahr19480115-01.1.4	other	9	jaffa,telaviv	hadassah	maqaf
1948-01-15	haolam	haolam19480115-01.1.13	other	1	jaffa		maqaf
1948-01-15	hzh	hzh19480115-01.1.1	other	5	jaffa,jerusalem,telaviv		spelled
1948-01-16	ahr	ahr19480116-01.1.1	haifa	3	haifa	rothschild	abbreviated
1948-01-16	haretz	haretz19480116-01.1.7	other	10	jerusalem	hadassah	spelled
1948-01-19	dav	dav19480119-01.1.3	other	7	jaffa	hadassah	spelled
1948-01-19	hayomjlm	hayomjlm19480119-01.1.3	other	2	jaffa		spelled
1948-01-19	hmf	hmf19480119-01.1.4	mixed	10	haifa,jaffa,jerusalem	hadassah,rothschild	abbreviated
1948-01-19	hzh	hzh19480119-01.1.4	other	5	jaffa,telaviv		abbreviated
1948-01-20	dav	dav19480120-01.1.5	untowned	3			spelled
1948-01-22	dav	dav19480122-01.1.1	mixed	6	haifa,jerusalem,nablus		maqaf
1948-01-22	haolam	haolam19480122-01.1.1	untowned	1			indefinite
1948-01-22	haolam	haolam19480122-01.1.12	untowned	3			indefinite,spelled
1948-01-22	haretz	haretz19480122-01.1.4	mixed	8	acre,haifa,jerusalem		maqaf
1948-01-23	ahr	ahr19480123-01.1.1	untowned	3			abbreviated
1948-01-23	ahr	ahr19480123-01.1.8	mixed	5	acre,haifa,jaffa,jerusalem		abbreviated
1948-01-23	haretz	haretz19480123-01.1.8	mixed	11	haifa,jaffa,jerusalem,telaviv	hadassah	spelled
1948-01-23	hmf	hmf19480123-01.1.8	other	7	jaffa,jerusalem,telaviv,tiberias	hadassah	abbreviated
1948-01-25	dav	dav19480125-01.1.4	haifa	11	haifa	rothschild	maqaf
1948-01-26	hbkr	hbkr19480126-01.1.1	other	2	jaffa		spelled
1948-01-26	hmf	hmf19480126-01.1.3	mixed	31	haifa,jaffa,telaviv	hadassah	spelled
1948-01-26	khm	khm19480126-01.1.4	mixed	10	haifa,jaffa,jerusalem		abbreviated
1948-01-28	dav	dav19480128-01.1.1	mixed	10	gaza,haifa,jerusalem,telaviv	hadassah	abbreviated
1948-01-28	hbkr	hbkr19480128-01.1.1	mixed	3	haifa,hebron,jaffa,jerusalem,telaviv		spelled
1948-01-28	hmf	hmf19480128-01.1.4	other	14	jaffa,jerusalem,telaviv	english,hadassah	abbreviated
1948-01-29	hbkr	hbkr19480129-01.1.4	mixed	10	haifa,ramleh,telaviv	hadassah	maqaf,spelled
1948-01-30	hbkr	hbkr19480130-01.1.8	other	3	jaffa	hadassah	spelled
1948-01-30	hrte	hrte19480130-01.1.2	other	4	jaffa,jerusalem		indefinite
1948-01-30	hzh	hzh19480130-01.1.1	untowned	2			spelled
1948-02-02	ahr	ahr19480202-01.1.4	mixed	7	acre,haifa,hebron,jaffa,telaviv	hadassah	maqaf
1948-02-05	dav	dav19480205-01.1.1	haifa	4	haifa	hadassah,rothschild	spelled
1948-02-05	haretz	haretz19480205-01.1.3	mixed	13	haifa,jaffa,jerusalem,telaviv	english	spelled
1948-02-05	hmf	hmf19480205-01.1.2	other	3	jerusalem		indefinite,maqaf
1948-02-05	hmf	hmf19480205-01.1.3	other	9	jerusalem,telaviv	hadassah	abbreviated
1948-02-06	haretz	haretz19480206-01.1.8	other	10	jerusalem,safed,telaviv	hadassah	spelled
1948-02-06	hmf	hmf19480206-01.1.8	other	4	nablus,safed,telaviv		abbreviated
1948-02-08	ahr	ahr19480208-01.1.4	mixed	7	haifa,jaffa	hadassah,rothschild	maqaf
1948-02-09	ahr	ahr19480209-01.1.4	mixed	9	haifa,jerusalem,safed,tiberias	rothschild	abbreviated
1948-02-09	haretz	haretz19480209-01.1.3	mixed	10	haifa,jerusalem	hadassah,rothschild	abbreviated,spelled
1948-02-09	hzh	hzh19480209-01.1.1	mixed	5	haifa,safed,telaviv,tiberias	hadassah	spelled
1948-02-09	hzh	hzh19480209-01.1.4	mixed	2	haifa,jaffa		spelled
1948-02-10	hmf	hmf19480210-01.1.2	other	6	jerusalem	hadassah	spelled
1948-02-10	hzh	hzh19480210-01.1.4	other	7	jerusalem,telaviv	hadassah	abbreviated
1948-02-12	dav	dav19480212-01.1.3	other	2	jerusalem,telaviv		spelled
1948-02-12	haretz	haretz19480212-01.1.1	other	3	jaffa,jerusalem		spelled
1948-02-13	itonmeyuhad	itonmeyuhad19480213-01.1.2	other	6	jaffa,jerusalem	hadassah	spelled
1948-02-15	dav	dav19480215-01.1.2	mixed	8	acre,haifa,jaffa,ramleh,safed,telaviv	hadassah,rothschild	spelled
1948-02-15	hbkr	hbkr19480215-01.1.1	other	5	jerusalem		spelled
1948-02-16	dav	dav19480216-01.1.4	untowned	1			spelled
1948-02-16	hbkr	hbkr19480216-01.1.2	other	3	jaffa		spelled
1948-02-18	hmf	hmf19480218-01.1.3	other	6	safed	hadassah	abbreviated
1948-02-19	haolam	haolam19480219-01.1.12	mixed	4	haifa,jaffa,jerusalem		abbreviated
1948-02-22	hbkr	hbkr19480222-01.1.4	other	4	jaffa,safed		spelled
1948-02-24	haretz	haretz19480224-01.1.4	mixed	4	gaza,haifa,jaffa,jerusalem,nablus,telaviv		spelled
1948-02-25	ahr	ahr19480225-01.1.2	untowned	1			maqaf
1948-02-25	dav	dav19480225-01.1.2	mixed	7	haifa,jaffa,tiberias	hadassah	spelled
1948-02-26	hayomjlm	hayomjlm19480226-01.1.4	mixed	6	haifa,jerusalem,nazareth	hadassah	spelled
1948-02-27	ahr	ahr19480227-01.1.12	mixed	11	haifa,jaffa,jerusalem,safed,telaviv	hadassah,rothschild	abbreviated
1948-02-27	hmf	hmf19480227-01.1.8	mixed	9	haifa,jaffa,jerusalem,safed	hadassah	abbreviated
1948-03-01	ahr	ahr19480301-01.1.3	other	3	nablus	rothschild	abbreviated
1948-03-02	dav	dav19480302-01.1.6	other	4	telaviv	english,rothschild	maqaf
1948-03-04	hayomjlm	hayomjlm19480304-01.1.4	other	5	jaffa,jerusalem,nablus,telaviv	hadassah	spelled
1948-03-04	hbkr	hbkr19480304-01.1.4	other	4	jaffa,nablus		spelled
1948-03-09	dav	dav19480309-01.1.6	untowned	2			spelled
1948-03-09	mar	mar19480309-01.1.4	mixed	4	haifa,telaviv	rothschild	spelled
1948-03-10	ahr	ahr19480310-01.1.6	untowned	3		rothschild	maqaf
1948-03-10	hbkr	hbkr19480310-01.1.4	other	3	jaffa		spelled
1948-03-10	mar	mar19480310-01.1.4	mixed	2	haifa,jaffa		abbreviated
1948-03-17	ahr	ahr19480317-01.1.6	mixed	7	haifa,tiberias	hadassah	maqaf
1948-03-18	hmf	hmf19480318-01.1.4	mixed	12	haifa,jaffa,jerusalem,telaviv,tiberias	hadassah,rothschild	abbreviated
1948-03-21	hayomjlm	hayomjlm19480321-01.1.2	other	8	jerusalem,nablus,safed,tiberias	hadassah	spelled
1948-03-22	ahr	ahr19480322-01.1.4	mixed	10	haifa,jaffa,jerusalem,safed,telaviv,tiberias	hadassah,rothschild	maqaf
1948-03-22	hmf	hmf19480322-01.1.4	other	12	jerusalem,safed,telaviv,tiberias	hadassah	spelled
1948-03-22	khm	khm19480322-01.1.4	other	3	safed,telaviv	hadassah	abbreviated
1948-03-22	mar	mar19480322-01.1.3	mixed	4	haifa,jaffa,nablus,nazareth		spelled
1948-03-25	dav	dav19480325-01.1.2	other	9	gaza,jaffa,jerusalem,safed,telaviv		spelled
1948-03-31	haretz	haretz19480331-01.1.4	other	3	telaviv		maqaf
1948-04-01	dav	dav19480401-01.1.4	other	4	jaffa,telaviv		spelled
1948-04-02	haretz	haretz19480402-01.1.3	other	1	telaviv		spelled
1948-04-08	dav	dav19480408-01.1.1	other	2	jerusalem,telaviv		spelled
1948-04-08	haretz	haretz19480408-01.1.1	other	6	telaviv		spelled
1948-04-14	dav	dav19480414-01.1.2	other	4	jaffa,jerusalem		spelled
1948-04-18	mar	mar19480418-01.1.8	mixed	6	haifa,telaviv	rothschild	spelled
1948-04-19	hayomjlm	hayomjlm19480419-01.1.2	mixed	9	haifa,jerusalem,safed,telaviv	english,hadassah	spelled
1948-04-19	hmf	hmf19480419-01.1.4	mixed	12	haifa,jaffa,jerusalem,safed,telaviv	rothschild	abbreviated
1948-04-19	hzh	hzh19480419-01.1.1	other	7	jerusalem	hadassah	spelled
1948-04-21	dav	dav19480421-01.1.4	untowned	3		hadassah	spelled
1948-04-23	hzh	hzh19480423-01.1.1	mixed	1	acre,haifa,jerusalem		abbreviated
1948-04-25	hmf	hmf19480425-01.1.4	other	4	jaffa,jerusalem		spelled
1948-04-25	hzh	hzh19480425-01.1.2	other	3	jerusalem		abbreviated
1948-04-25	mivrak	mivrak19480425-01.1.1	other	2	jerusalem		spelled
1948-04-25	mivrak	mivrak19480425-01.1.2	other	1	jerusalem		spelled
1948-04-26	haretz	haretz19480426-01.1.4	mixed	3	haifa,jaffa,telaviv		spelled
1948-04-26	hayomjlm	hayomjlm19480426-01.1.1	other	3	jerusalem	hadassah	maqaf
1948-04-27	haretz	haretz19480427-01.1.4	other	6	jaffa,telaviv		spelled
1948-04-28	haretz	haretz19480428-01.1.4	haifa	4	haifa		spelled
1948-04-28	hbkr	hbkr19480428-01.1.4	other	7	jerusalem		maqaf,spelled
1948-04-28	hmf	hmf19480428-01.1.4	mixed	7	acre,haifa	hadassah	abbreviated,spelled
1948-04-28	hzh	hzh19480428-01.1.2	haifa	5	haifa		spelled
1948-05-03	haretz	haretz19480503-01.1.3	mixed	12	acre,haifa,telaviv		spelled
1948-05-04	ahr	ahr19480504-01.1.3	mixed	7	haifa,jaffa	hadassah	maqaf
1948-05-04	ahr	ahr19480504-01.1.4	other	3	jaffa,telaviv		abbreviated
1948-05-04	haretz	haretz19480504-01.1.4	mixed	8	haifa,jaffa,jerusalem,telaviv		spelled
1948-05-04	hmf	hmf19480504-01.1.4	mixed	11	haifa,jaffa,jerusalem	hadassah	spelled
1948-05-04	khm	khm19480504-01.1.4	mixed	6	haifa,telaviv		spelled
1948-05-04	mar	mar19480504-01.1.1	mixed	6	haifa,telaviv		spelled
1948-05-07	haretz	haretz19480507-01.1.7	mixed	2	haifa,jerusalem		maqaf
1948-05-09	hmf	hmf19480509-01.1.4	mixed	10	acre,haifa,jaffa,telaviv	hadassah	spelled
1948-05-09	hzh	hzh19480509-01.1.4	other	3	jaffa,telaviv	hadassah	spelled
1948-05-14	hbkr	hbkr19480514-01.1.5	other	2	jaffa,jerusalem		spelled
1948-05-16	dav	dav19480516-01.1.2	other	3	jaffa,jerusalem		spelled
1948-05-16	ytlv	ytlv19480516-01.1.14	other	1	jaffa		maqaf
1948-05-17	hzh	hzh19480517-01.1.3	mixed	6	haifa,jerusalem		maqaf
1948-05-18	haretz	haretz19480518-01.1.3	untowned	1			maqaf
1948-05-21	ahr	ahr19480521-01.1.5	haifa	3	haifa		abbreviated
1948-06-06	ahr	ahr19480606-01.1.2	mixed	13	haifa,jerusalem	hadassah,rothschild	maqaf
1948-06-07	hzh	hzh19480607-01.1.4	other	1	safed		spelled
1948-06-09	hbkr	hbkr19480609-01.1.2	other	5	jerusalem	hadassah	spelled
1948-06-11	haretz	haretz19480611-01.1.4	other	3	jaffa,telaviv		spelled
1948-06-20	dav	dav19480620-01.1.3	mixed	10	haifa,jerusalem	hadassah	abbreviated,spelled
1948-06-20	hzh	hzh19480620-01.1.3	mixed	7	haifa,telaviv	hadassah	spelled
1948-06-21	dav	dav19480621-01.1.3	haifa	13	haifa	hadassah,rothschild	spelled
1948-08-02	yomyom	yomyom19480802-01.1.4	mixed	5	haifa,jaffa	hadassah,rothschild	abbreviated
1948-08-05	yomyom	yomyom19480805-01.1.5	other	3	jaffa		spelled
1948-08-06	medina	medina19480806-01.1.4	other	3	jaffa,safed		spelled
1948-08-08	hzh	hzh19480808-01.1.3	mixed	3	haifa,jaffa		maqaf
1948-08-09	dav	dav19480809-01.1.3	haifa	4	haifa	rothschild	spelled
1948-08-09	hzh	hzh19480809-01.1.4	mixed	6	haifa,jaffa,ramleh		spelled
1948-08-10	hmf	hmf19480810-01.1.3	untowned	4			spelled
1948-08-10	yomyom	yomyom19480810-01.1.2	untowned	3			spelled
1948-08-10	yomyom	yomyom19480810-01.1.6	untowned	3			spelled
1948-08-16	mar	mar19480816-01.1.2	untowned	1			spelled
1948-08-18	yomyom	yomyom19480818-01.1.3	other	9	jaffa,telaviv		spelled
1948-08-18	yomyom	yomyom19480818-01.1.7	other	9	jaffa,telaviv		spelled
1948-08-27	ahr	ahr19480827-01.1.5	mixed	4	haifa,jaffa		spelled
1948-08-27	haretz	haretz19480827-01.1.4	haifa	1	haifa		spelled
1948-08-29	hzh	hzh19480829-01.1.4	mixed	7	haifa,jaffa,telaviv	rothschild	spelled
1948-08-30	hmf	hmf19480830-01.1.2	untowned	2			spelled
1948-08-31	dav	dav19480831-01.1.4	no_hospital_term	0			spelled
1948-08-31	hzh	hzh19480831-01.1.3	mixed	16	acre,haifa,jaffa,telaviv		spelled
1948-09-03	hayomjlm	hayomjlm19480903-01.1.4	mixed	9	acre,haifa,jaffa,telaviv		maqaf
1948-09-07	mar	mar19480907-01.1.1	other	1	jaffa		spelled
1948-09-14	hbkr	hbkr19480914-01.1.2	mixed	4	haifa,telaviv		abbreviated
1948-09-17	dav	dav19480917-01.1.4	untowned	1			maqaf
1948-09-17	dav	dav19480917-01.1.6	mixed	3	haifa,jerusalem,telaviv		abbreviated
1948-09-17	hzh	hzh19480917-01.1.6	mixed	4	haifa,telaviv	hadassah	spelled
1948-09-22	hmf	hmf19480922-01.1.4	other	3	jaffa	hadassah	spelled
1948-09-23	haolam	haolam19480923-01.1.12	mixed	2	haifa,telaviv		abbreviated
1948-09-23	khm	khm19480923-01.1.2	other	1	jaffa		spelled
1948-09-24	hzh	hzh19480924-01.1.5	other	1	jaffa		spelled
1948-09-27	hmf	hmf19480927-01.1.2	other	2	jaffa	hadassah	spelled
1948-09-27	hzh	hzh19480927-01.1.2	other	3	jaffa,safed,telaviv	hadassah	spelled
1948-09-28	dav	dav19480928-01.1.4	untowned	1			spelled
1948-09-28	haretz	haretz19480928-01.1.3	mixed	7	haifa,jaffa,telaviv	hadassah	maqaf
1948-09-28	hbkr	hbkr19480928-01.1.1	other	4	jerusalem		maqaf
1948-10-03	dav	dav19481003-01.1.18	mixed	4	haifa,jerusalem	hadassah	maqaf
1948-10-09	hegeh	hegeh19481009-01.1.2	untowned	1			spelled
1948-10-29	haretz	haretz19481029-01.1.5	other	1	jaffa		spelled
1948-10-29	hbkr	hbkr19481029-01.1.5	untowned	1			spelled
1948-10-31	hayomjlm	hayomjlm19481031-01.1.1	other	6	jaffa,jerusalem		maqaf
1948-11-05	haretz	haretz19481105-01.1.5	mixed	6	haifa,telaviv	hadassah	abbreviated
1948-11-15	hbkr	hbkr19481115-01.1.1	other	2	jerusalem		spelled
1948-11-19	ahr	ahr19481119-01.1.1	other	3	nazareth		abbreviated
1948-11-21	ahr	ahr19481121-01.1.1	other	2	jerusalem		abbreviated
1948-11-21	haretz	haretz19481121-01.1.4	mixed	10	gaza,haifa,jerusalem,telaviv	hadassah	abbreviated
1948-11-21	hayomjlm	hayomjlm19481121-01.1.1	other	3	jerusalem		spelled
1948-11-21	hbkr	hbkr19481121-01.1.1	other	5	jerusalem	hadassah	spelled
1948-11-22	hayomjlm	hayomjlm19481122-01.1.1	other	13	jaffa,jerusalem		maqaf
1948-11-23	hador	hador19481123-01.1.1	other	2	jerusalem		abbreviated
1948-11-23	hbkr	hbkr19481123-01.1.1	other	7	jaffa,jerusalem,nablus,telaviv	hadassah	abbreviated
1948-11-23	hmf	hmf19481123-01.1.4	mixed	6	haifa,jerusalem	rothschild	spelled
1948-11-24	ahr	ahr19481124-01.1.3	other	2	jerusalem		maqaf
1948-11-24	yomyom	yomyom19481124-01.1.1	mixed	2	haifa,nablus	hadassah	spelled
1948-11-26	haretz	haretz19481126-01.1.5	untowned	5		hadassah	abbreviated
1948-11-28	hbkr	hbkr19481128-01.1.4	other	6	jerusalem		spelled
1948-11-28	hrt	hrt19481128-01.1.4	other	4	jerusalem		spelled
1948-11-28	hzh	hzh19481128-01.1.4	other	3	jerusalem,telaviv		spelled
1948-12-01	hmf	hmf19481201-01.1.4	other	7	jerusalem	hadassah	spelled
1948-12-03	ahr	ahr19481203-01.1.5	untowned	1			maqaf
1948-12-16	hador	hador19481216-01.1.4	other	1	jaffa		spelled
1948-12-16	hzh	hzh19481216-01.1.4	mixed	4	haifa,jaffa		maqaf
1948-12-17	hed	hed19481217-01.1.13	other	8	jaffa	english	abbreviated
1948-12-20	haretz	haretz19481220-01.1.3	haifa	6	haifa		maqaf
1948-12-20	hayomjlm	hayomjlm19481220-01.1.1	other	2	jaffa,jerusalem		indefinite
1948-12-20	hmf	hmf19481220-01.1.4	haifa	4	haifa	hadassah	spelled
1948-12-20	hrt	hrt19481220-01.1.4	other	3	jaffa		abbreviated
1948-12-21	yomyom	yomyom19481221-01.1.1	other	2	jaffa,jerusalem		spelled
1948-12-27	hador	hador19481227-01.1.4	haifa	4	haifa		spelled
